PanelName,perfermance_f1score,frequency_score,effectSize_score,pairwise_distance_GRN,n_regulators_GRN,closeness_centrality_GRN,pairwise_distance_CEN,n_modules_CEN,betweenness_centrality_CEN
panel544,0.944664031620553,0.204293993677555,1.03030695819122,3,10,0.337682698844329,0.108071769083127,5,0.00278204583346955
panel545,0.933794466403162,0.216317928646696,1.01786574591198,3,10,0.337682698844329,0.117817887145018,5,0.00294454700380267
panel546,0.917737154150198,0.240779768177028,1.01185599205769,3,10,0.337682698844329,0.120511006049286,4,0.00338273899684864
panel547,0.911561264822134,0.240463645943098,0.834548413219441,3.33333333333333,8,0.32770116430892,0.122031104562407,4,0.00346100138705324
panel548,0.939229249011858,0.147734457323498,1.00487483228196,2.14285714285714,21,0.365868699621252,0.108031156959623,4,0.00423192900030979
panel549,0.939229249011858,0.132420091324201,0.962787262373798,2.13333333333333,18,0.364671074638787,0.101483389271269,4,0.00456525420401323
panel550,0.927618577075099,0.145152792413066,0.958632784618834,2.2,15,0.36284484153961,0.104471710571832,4,0.00512695973809446
panel551,0.922183794466403,0.144964624416679,0.797660680529471,2.33333333333333,12,0.358289833608498,0.113486378351875,4,0.00379875118506653
panel552,0.911561264822134,0.146996838777661,0.78569667591813,2,11,0.379178401476161,0.117378615095778,4,0.00355060720551583
panel553,0.900444664031621,0.150052687038988,0.66191353217136,2,11,0.379178401476161,0.115967994443214,4,0.00410001105283723
panel554,0.95602766798419,0.131717597471022,1.10587415939832,3.3,10,0.309529798323141,0.135119757550281,7,0.00302623569941887
panel555,0.945158102766798,0.135932560590095,1.09781648170489,3.3,10,0.309529798323141,0.142785318780644,7,0.00242013892672626
panel556,0.93947628458498,0.119467860906217,0.992338177336024,3.3,10,0.309529798323141,0.147707753417783,7,0.00213958021012845
panel557,0.944911067193676,0.125545687189523,0.900401932799718,3.16666666666667,8,0.316237132174425,0.155724918300708,6,0.0022024724107172
panel558,0.945158102766798,0.136810677906568,0.757499434223717,3,7,0.325361755851224,0.154355658261672,5,0.00253229322502591
panel559,0.900691699604743,0.155110642781876,0.693059362248501,3,7,0.325361755851224,0.123230830399462,4,0.0028170724303321
panel560,0.955780632411067,0.17881981032666,0.994396215072272,2.4,15,0.357891861707297,0.124863924580043,7,0.00294407108686752
panel561,0.93947628458498,0.178784685634001,0.978541827310352,2.5,10,0.348812862160504,0.133394029364907,7,0.00291843334767262
panel562,0.950098814229249,0.192439409905163,0.975162453249744,2.5,10,0.348812862160504,0.141132092813713,7,0.00324381313544084
panel563,0.944664031620553,0.217522203823574,0.971267470294587,2.5,10,0.348812862160504,0.151989781819694,6,0.00337718663260525
panel564,0.911561264822134,0.206181945907973,0.91447878208197,2.66666666666667,7,0.340732333041991,0.149116781408503,6,0.00373471737687632
panel565,0.900691699604743,0.224236037934668,0.674079281972557,2.66666666666667,7,0.340732333041991,0.161806005045543,5,0.0040749787116128
panel566,0.934288537549407,0.08840885142255,0.884078145880132,2.53333333333333,11,0.345360433999119,0.141131032157097,7,0.00471476674621596
panel567,0.922924901185771,0.0977637279007142,0.875798620782659,2.6,9,0.340975041274161,0.118418460084333,6,0.00523645028532406
panel568,0.923171936758893,0.0765279241306639,0.663202370013528,2.6,9,0.340975041274161,0.123352831633707,6,0.00530793048855097
panel569,0.900197628458498,0.0782778864970646,0.514278679155174,2.6,9,0.340975041274161,0.117282270071918,5,0.0059075969463924
panel570,0.900197628458498,0.0897435897435897,0.482544548992356,2.6,9,0.340975041274161,0.0941972163671049,4,0.00688840837587119
panel571,0.933794466403162,0.187565858798736,1.07719153850905,6.3,15,0.293044576090126,0.111306375333529,5,0.0108722245313831
panel572,0.928112648221344,0.201264488935722,1.04322352780114,7,13,0.289895924379271,0.116366558880789,5,0.0113156837338733
panel573,0.93947628458498,0.209957850368809,0.906820410084527,7,13,0.289895924379271,0.112475558260012,5,0.0126296957044938
panel574,0.93947628458498,0.214360981484269,0.904010949631071,8.66666666666667,8,0.255125279207538,0.123314926461497,5,0.0139803935566184
panel575,0.928359683794466,0.235159817351598,0.894897542000266,12,4,0.186782153378008,0.130860088470352,4,0.0163057370452186
panel576,0.916749011857708,0.225079030558483,0.853546283766869,13,1,0.000509857239972808,0.123681397204352,4,0.0193204840208665
panel577,0.928112648221344,0.209167544783983,0.892480638104828,2.26666666666667,21,0.372810176642607,0.105062180565827,6,0.00437004276358293
panel578,0.928112648221344,0.173047652499707,0.892480638104828,2.26666666666667,21,0.372810176642607,0.0975267297724467,5,0.00477077816644327
panel579,0.93354743083004,0.16240779768177,0.839840257728541,2,19,0.382626169434466,0.0940402600887427,4,0.00523355734787949
panel580,0.927865612648221,0.160620201716092,0.813170104701967,2,12,0.377851356382121,0.0968798433794252,4,0.00597849522626403
panel581,0.906373517786561,0.162978573937478,0.76857374422505,2,9,0.376780184088141,0.105241933652399,4,0.00457084116242637
panel582,0.944169960474308,0.237723919915701,1.02368447211409,2.71428571428571,16,0.345128724501362,0.121085391592055,6,0.00326167669984075
panel583,0.966897233201581,0.249970729422784,0.989934533511148,2.71428571428571,16,0.345128724501362,0.11139973815416,5,0.00352493833156817
panel584,0.966897233201581,0.26290832455216,0.973229506224066,2.86666666666667,13,0.339139366374246,0.120088461283952,5,0.00216250317185294
panel585,0.944911067193676,0.263585729339154,0.973229506224066,2.8,11,0.342221197112432,0.120131137442173,4,0.00231878295140999
panel586,0.922924901185771,0.267123287671233,0.973229506224066,3,9,0.33410358194944,0.130238485856191,4,0.00234807927115619
panel587,0.944664031620553,0.231612223393045,1.10479552296452,5.73333333333333,12,0.287636568903568,0.112227500934694,6,0.00907727489962934
panel588,0.938982213438735,0.25020489404051,1.08196985842199,5.73333333333333,12,0.287636568903568,0.108943803079378,5,0.0099624981902925
panel589,0.927865612648221,0.248024236037935,0.954745770412082,5.73333333333333,12,0.287636568903568,0.109696930017275,4,0.0106247343816405
panel590,0.922430830039526,0.273972602739726,0.954745770412082,6.2,11,0.28915768346768,0.107509096610426,3,0.0119456485068773
panel591,0.916749011857708,0.142571127502634,0.986127242581456,2,17,0.382161066330002,0.108177708655605,4,0.00242138085741996
panel592,0.938982213438735,0.138976700620536,0.986127242581456,2,10,0.37563961455872,0.111456336494479,4,0.00268831293055687
panel593,0.928112648221344,0.156085353003161,0.949214559535877,2,10,0.37563961455872,0.100830664915408,4,0.00302330124897061
panel594,0.933300395256917,0.150835465903959,0.814461457277327,2,7,0.376558301770745,0.103608342110208,4,0.00340147173976328
panel595,0.901185770750988,0.184404636459431,0.68264174668771,2,7,0.376558301770745,0.108646107538608,4,0.00401737941899438
panel596,0.961462450592885,0.201159114857745,0.94294808303987,2.73333333333333,13,0.335761899366594,0.120999750086102,6,0.00440513162995101
panel597,0.966897233201581,0.196581196581197,0.908655745724121,2.9,11,0.327975947687033,0.126805611315807,6,0.0046564790296197
panel598,0.966897233201581,0.220231822971549,0.849470254699498,3.16666666666667,8,0.31567952639928,0.119816697612184,5,0.0050230085822946
panel599,0.950345849802372,0.234532590696974,0.750876943115228,3.16666666666667,8,0.31567952639928,0.127496422709817,5,0.00550564728817415
panel600,0.928359683794466,0.210396909027046,0.73670113656214,3.16666666666667,8,0.31567952639928,0.139591487895581,5,0.00483335901950437
panel601,0.928359683794466,0.156691253951528,1.08421860106131,2.04761904761905,18,0.38026667499087,0.104010147696044,5,0.00285337555205809
panel602,0.93354743083004,0.131951762088748,1.08421860106131,2.04761904761905,18,0.38026667499087,0.108957309434621,5,0.00211048651337644
panel603,0.933794466403162,0.112750263435195,1.00185942894437,2,15,0.381468712570007,0.10223653788395,5,0.00222029705667615
panel604,0.922677865612648,0.126749962366401,0.927243140849033,2.1,11,0.380777896474705,0.110120255277857,5,0.00234587018631703
panel605,0.905879446640316,0.104847207586934,0.927243140849033,1.83333333333333,9,0.395039817422552,0.109512717923597,4,0.00255875776487761
panel606,0.93354743083004,0.206217070600632,0.94388408966648,2.47619047619048,18,0.354606519698298,0.102441272748883,6,0.00349257202635868
panel607,0.93354743083004,0.21578269523475,0.915534891138776,2.47619047619048,18,0.354606519698298,0.108464615437404,6,0.00369790918027212
panel608,0.939229249011858,0.24222866174921,0.915534891138776,2.53333333333333,16,0.352384459335517,0.110406538285782,6,0.00414637069970687
panel609,0.928112648221344,0.239951828992925,0.854649911467763,2.3,14,0.358115308665958,0.109177886406625,5,0.0045860601261002
panel610,0.900444664031621,0.247804706708816,0.734066653619999,2.33333333333333,11,0.354193575798779,0.115035860841702,5,0.00528771884487992
panel611,0.944911067193676,0.231296101159115,0.9805835225826,2.46666666666667,18,0.359588688183186,0.14816557793842,7,0.00401725487998331
panel612,0.93947628458498,0.234515864652851,0.969877917436923,2.46666666666667,18,0.359588688183186,0.145417975479298,6,0.00362356630949916
panel613,0.933794466403162,0.261459430979979,0.969877917436923,2.3,16,0.369171927098512,0.104410522053244,5,0.00407651209818656
panel614,0.922677865612648,0.261929850970947,0.961633318142198,2,14,0.380532355702311,0.0990181856813098,4,0.0045062217243627
panel615,0.956274703557312,0.012118018967334,1.0058505840945,3.25,22,0.318752630215925,0.13918685361316,5,0.00837418991265145
panel616,0.950592885375494,0.0119423955040393,0.887716961270987,3.19047619047619,21,0.323022540083339,0.139766317207137,5,0.00920834528994325
panel617,0.944664031620553,0.0127766069546891,0.867255420146124,3.06666666666667,20,0.328588019164162,0.146711367773577,5,0.00864845594977342
panel618,0.933300395256917,0.0141502333283155,0.815992733728935,3.2,18,0.320780162506883,0.143013052665044,5,0.00975220517446248
panel619,0.910573122529644,0.0158061116965227,0.814378844448849,3.2,18,0.320780162506883,0.151145979468538,5,0.0113051325121023
panel620,0.904891304347826,0.0168598524762908,0.814378844448849,3.33333333333333,10,0.307333446634947,0.135975241604606,4,0.0134672127702302
panel621,0.939723320158103,0.252897787144363,1.14688423281093,2.46666666666667,22,0.355561220636003,0.13331090071911,7,0.00225982262531349
panel622,0.93947628458498,0.266830581899075,1.1348383209984,2.46666666666667,22,0.355561220636003,0.127235409571651,6,0.00241176713764899
panel623,0.934041501976285,0.290569020021075,1.06891285461014,2.2,20,0.370133372179603,0.134294627547425,6,0.00250082117910422
panel624,0.934041501976285,0.293843143158212,0.934548819019117,2.2,20,0.370133372179603,0.139137642506391,6,0.00219170868190357
panel625,0.93947628458498,0.279592553565156,0.934548819019117,2.2,20,0.370133372179603,0.145861739262978,5,0.000967097312188685
panel626,0.933794466403162,0.201053740779768,1.06072233349692,2,13,0.377172962998935,0.126318294977037,6,0.0016746760818159
panel627,0.933794466403162,0.196464114272333,1.02770746948289,2,11,0.380354849848395,0.128452280580797,6,0.00152837041914815
panel628,0.950098814229249,0.198103266596417,1.00703037631374,2,11,0.380354849848395,0.131123211829621,6,0.00108348939628158
panel629,0.938982213438735,0.20818907120277,0.956892192780776,2,11,0.380354849848395,0.122004785869192,5,0.00111079902227981
panel630,0.934041501976285,0.231296101159115,0.954902495945076,2,11,0.380354849848395,0.130976442764086,5,0.00124336635173864
panel631,0.933794466403162,0.151844046364594,1.06646444301664,2.6,10,0.341551422744493,0.120289093107007,5,0.00273671363344122
panel632,0.928112648221344,0.15408031846388,1.05728541330993,2.6,10,0.341551422744493,0.119536120672186,5,0.00295150537394481
panel633,0.93354743083004,0.166095890410959,0.980764313627167,2.5,9,0.35472346314461,0.114418057885949,4,0.00329250010507979
panel634,0.922183794466403,0.183501430076773,0.980764313627167,2.66666666666667,7,0.350129487553013,0.120846977837007,4,0.00296634133073936
panel635,0.905632411067194,0.194063926940639,0.962184973562962,2.66666666666667,7,0.350129487553013,0.131521164142794,4,0.00318664194567297
panel636,0.933794466403162,0.153545085051934,1.05838559916666,6.3,12,0.281332265061024,0.136983377198883,5,0.0131135130831567
panel637,0.93947628458498,0.175623463294696,1.05296481773823,7,9,0.277795312550584,0.135701178588329,4,0.0143853973858224
panel638,0.917490118577075,0.190094836670179,1.05296481773823,8.66666666666667,7,0.247945733924662,0.121329644785178,3,0.0169101560006787
panel639,0.934288537549407,0.201369863013699,1.09303337772552,3.33333333333333,11,0.310935965707385,0.122212872283727,7,0.00378863239041735
panel640,0.934288537549407,0.208874839011825,1.06582799398884,3.2,10,0.311751723803055,0.115765106210411,6,0.00415645490018631
panel641,0.945158102766798,0.226685985247629,0.994500115659234,3.16666666666667,9,0.319681905733067,0.11315357089996,5,0.0045037198245868
panel642,0.945158102766798,0.249887099202168,0.9833521633551,2.66666666666667,7,0.324362813332906,0.119632322669671,5,0.00416409526967477
panel643,0.939723320158103,0.228310502283105,0.9833521633551,2.66666666666667,7,0.324362813332906,0.129036333164681,5,0.00326821499792176
panel644,0.923666007905138,0.261116965226554,0.838741350979611,2.66666666666667,7,0.324362813332906,0.122670652624558,4,0.00369980494077392
panel645,0.939229249011858,0.156269757639621,1.01821510897157,2.57142857142857,21,0.351476273718193,0.0965562025730215,4,0.00401298941885427
panel646,0.938982213438735,0.166491043203372,0.956850536513968,2.33333333333333,19,0.359115788848967,0.101203402021923,4,0.00369431138661908
panel647,0.928112648221344,0.165437302423604,0.955756359942645,2.4,12,0.350593862289992,0.102721776098159,4,0.004153726285048
panel648,0.932806324110672,0.162878217672738,0.955756359942645,2.4,12,0.350593862289992,0.105246174690207,4,0.00402034166832904
panel649,0.910820158102767,0.177730944854233,0.940007721534544,2.33333333333333,10,0.346335502249851,0.100741994795729,4,0.00435123737291183
panel650,0.927618577075099,0.00916754478398314,0.759768179955152,2.8,18,0.329471906596316,0.149919039913905,7,0.004465190568038
panel651,0.922183794466403,0.0100690785622292,0.759768179955152,2.8,18,0.329471906596316,0.153081804667502,7,0.00476849495124038
panel652,0.922430830039526,0.00974710221285564,0.702049952337971,2.6,17,0.337593635686774,0.156837430236252,6,0.00507270743139846
panel653,0.938735177865613,0.0100858046063526,0.702049952337971,2.5,15,0.347923141044321,0.165592667119102,6,0.00572154455950218
panel654,0.905385375494071,0.0103617843343871,0.702049952337971,2.5,15,0.347923141044321,0.180702057983066,6,0.00359336559931545
panel655,0.95602766798419,0.248577449947313,1.11079792852247,2.4,13,0.348460231135287,0.128180975675121,7,0.00425263361089965
panel656,0.966897233201581,0.24645826015689,0.976164630181218,2.4,13,0.348460231135287,0.13223624493173,7,0.00420685860549864
panel657,0.961215415019763,0.244994731296101,0.967920030886493,2.33333333333333,11,0.35464273574828,0.131877553403228,6,0.00459914784181677
panel658,0.939229249011858,0.203673039289478,0.967920030886493,2.33333333333333,11,0.35464273574828,0.130163073669584,5,0.00514710837095635
panel659,0.93354743083004,0.190024587284861,0.91884320794668,2.33333333333333,8,0.348505497825692,0.126815106331228,5,0.00579962607161927
panel660,0.928112648221344,0.210748155953635,0.91884320794668,2,7,0.377943413939338,0.101431662682063,4,0.00667105666680677
panel661,0.944169960474308,0.0107481559536354,0.661646527365215,2.72222222222222,35,0.344916264715724,0.134550254806877,7,0.0059101544439411
panel662,0.927618577075099,0.0118253131951762,0.589128197376626,2.78571428571429,32,0.341634800589172,0.135911739359421,6,0.00640642510595762
panel663,0.916501976284585,0.0130400421496312,0.554824045105998,2.85714285714286,29,0.336478609118702,0.123040843365013,5,0.00697048736785243
panel664,0.916501976284585,0.00888152942947464,0.541681762910066,2.93333333333333,20,0.33009277243642,0.110450468317618,4,0.00788438687776919
panel665,0.938241106719368,0.0338250790305585,0.90246245249005,3.04761904761905,17,0.32335377386849,0.121839635565223,5,0.0041223035358182
panel666,0.933053359683794,0.0351246926589392,0.886052398692883,3.2,15,0.314974021559681,0.1266676896529,5,0.00344467985776953
panel667,0.949357707509881,0.0381981032665964,0.848383413530293,3.2,15,0.314974021559681,0.130499624809968,5,0.00366164151757012
panel668,0.927124505928854,0.0432033719704953,0.771974554022686,2.8,14,0.330958855330035,0.136910718352786,5,0.00381556395156055
panel669,0.921689723320158,0.0166842290129961,0.732458855456152,2.8,14,0.330958855330035,0.138297589928283,4,0.0031914159410972
panel670,0.928112648221344,0.188514225500527,0.964455955095844,5.23809523809524,15,0.300656571262091,0.146833898177923,8,0.0100799384777285
panel671,0.944911067193676,0.199508254302775,0.932400807586527,5.8,11,0.285464077994673,0.153126018920566,7,0.0111967835724742
panel672,0.955780632411067,0.194151738672287,0.875681833145893,6.5,9,0.269031433103497,0.157095353556844,7,0.0122224531383052
panel673,0.955780632411067,0.195694716242661,0.875681833145893,6.5,9,0.269031433103497,0.163047416404043,6,0.0132417437863373
panel674,0.939229249011858,0.206181945907973,0.851671916722023,7.33333333333333,8,0.262383258877994,0.1794373926606,6,0.0145674319069984
panel675,0.922430830039526,0.226765015806112,0.851671916722023,9,6,0.227396329027876,0.172574557077451,5,0.01712859742609
panel676,0.95602766798419,0.247839831401475,1.14344973981819,2.26666666666667,19,0.369027791266068,0.125936226635035,6,0.00376384912721504
panel677,0.933794466403162,0.255473597939351,1.12773020537185,2.3,14,0.363991777540388,0.132482644188176,5,0.00382929783694765
panel678,0.939723320158103,0.278451001053741,1.09519516349016,2.5,11,0.35972350360947,0.143355572001062,5,0.00243434848194729
panel679,0.928359683794466,0.27743489387325,0.913729168258374,2.66666666666667,8,0.355279854973946,0.139614064395775,5,0.00260611224122851
panel680,0.91798418972332,0.32086406743941,0.912537930081849,3,6,0.349276083648965,0.131369052633391,5,0.00303408165711608
panel681,0.900691699604743,0.361854583772392,0.779997848960112,3,6,0.349276083648965,0.134910893365174,4,0.00323421584790051
panel682,0.933300395256917,0.101580611169652,0.998735269377759,5.19047619047619,14,0.306298875770569,0.139309809715408,6,0.0107919591387505
panel683,0.938735177865613,0.103500761035008,0.985371173870731,5.8,13,0.281975737269758,0.142743120521735,6,0.0113800288895912
panel684,0.944169960474308,0.116174920969442,0.842876372714323,6.3,12,0.280598232494904,0.139424693193562,5,0.0126283335590603
panel685,0.933300395256917,0.0915249134427217,0.83760904724737,2.5,11,0.350620326308637,0.148450555628595,5,0.00357480335623739
panel686,0.900444664031621,0.105022831050228,0.739711103495236,2.5,11,0.350620326308637,0.123881339324831,4,0.00414481396206853
panel687,0.938735177865613,0.239515279241307,1.01580908126073,2.4,16,0.359959858858571,0.118745322813618,5,0.00250547582464285
panel688,0.927865612648221,0.246692424774617,0.996286503396841,2.5,9,0.349518468162252,0.122859087072481,5,0.00278175178302675
panel689,0.938982213438735,0.241833508956797,0.989934739938655,2.66666666666667,6,0.341673141044321,0.120309078140321,5,0.00297547048503275
panel690,0.91699604743083,0.258166491043203,0.976786565871352,2.66666666666667,6,0.341673141044321,0.107373932311938,4,0.00327306312370971
panel691,0.911561264822134,0.288373726729891,0.904498734873694,2,4,0.371159480107478,0.115089195220705,4,0.00353535117666014
panel692,0.933053359683794,0.00569020021074816,0.831381951382602,6.73333333333333,11,0.238174369377635,0.140878449905795,9,0.00449262028522547
panel693,0.921689723320158,0.00620536236974593,0.786603817632069,7.1,10,0.23879927271158,0.146813290586776,9,0.00439563898977414
panel694,0.916749011857708,0.00671759747102213,0.786603817632069,7.1,10,0.23879927271158,0.149548256003321,8,0.00374558859471737
panel695,0.905879446640316,0.0072256510612675,0.786603817632069,3.83333333333333,9,0.298244162269489,0.160250864950417,7,0.00200908111781769
panel696,0.928112648221344,0.229926238145416,1.09931940716426,5.28571428571429,20,0.308965047609802,0.108814050263911,5,0.00956581030529182
panel697,0.928359683794466,0.240018733169418,1.09931940716426,5.28571428571429,20,0.308965047609802,0.103287791044765,5,0.0104657741716815
panel698,0.944664031620553,0.261986301369863,1.05256016002192,5.6,18,0.309519358389178,0.107550332878118,5,0.0109138594795203
panel699,0.933300395256917,0.286617492096944,1.02407197990474,6.3,14,0.293060923893694,0.110706085635468,5,0.0124689347444493
panel700,0.928112648221344,0.291359325605901,0.944515682387516,7,12,0.285393601696289,0.106868770796788,4,0.0143689997493652
panel701,0.905879446640316,0.242781875658588,0.944515682387516,7,12,0.285393601696289,0.0958981942054254,3,0.0170901148716703
panel702,0.944664031620553,0.215806111696523,0.937530065238168,2.46666666666667,14,0.353801808509495,0.10225555487883,4,0.00548018350823281
panel703,0.939229249011858,0.226905514576747,0.84686864158759,2.46666666666667,14,0.353801808509495,0.100632765015259,4,0.00586315826434823
panel704,0.961462450592885,0.219573234984194,0.794118161475393,2.5,11,0.349951280308185,0.0935922222843396,4,0.00644205277651941
panel705,0.939229249011858,0.216317928646696,0.784565836260141,2.66666666666667,9,0.343766185944131,0.096999529331338,4,0.00705620245417465
panel706,0.949851778656126,0.189146469968388,0.784565836260141,2.66666666666667,9,0.343766185944131,0.106262847796781,4,0.00664234004650494
panel707,0.922183794466403,0.178503688092729,0.715769465955501,2.66666666666667,7,0.33581248044199,0.101912059205647,4,0.00737252264664079
panel708,0.978013833992095,0.196733403582719,1.10363761234426,3.06666666666667,12,0.324354450595108,0.105519018212829,5,0.00377533785098596
panel709,0.956274703557312,0.210045662100457,1.10363761234426,2.9,10,0.332685248130529,0.111252381644211,5,0.00400600485598361
panel710,0.961709486166008,0.219704952581665,1.06565103993563,2.83333333333333,9,0.341950527661784,0.113570390292321,5,0.00384580358018522
panel711,0.961462450592885,0.214210447087159,0.985141612001257,2.66666666666667,7,0.348023965987941,0.113315505516882,4,0.00424255484664689
panel712,0.944911067193676,0.234281700035125,0.930040925543915,2.66666666666667,7,0.348023965987941,0.118552874368515,4,0.00353612954547931
panel713,0.912055335968379,0.240674394099052,0.897376027917113,2.66666666666667,7,0.348023965987941,0.109588932738783,3,0.00273126505170704
panel714,0.961709486166008,0.141833508956797,1.01188455356912,6,10,0.266176367442517,0.118161696441883,6,0.00964862874765127
panel715,0.944911067193676,0.155134059243648,0.880613388434994,6,10,0.266176367442517,0.119663023269473,6,0.0104475084500584
panel716,0.944911067193676,0.163724973656481,0.880613388434994,6.4,9,0.26148570781134,0.106067942328863,5,0.0115731378693555
panel717,0.939229249011858,0.186662652416077,0.879518001641225,6.4,9,0.26148570781134,0.107357914571512,4,0.0128517142906069
panel718,0.922924901185771,0.206708816297857,0.857228249460063,7.33333333333333,8,0.256849385743424,0.102852778181355,3,0.014763944088211
panel719,0.906373517786561,0.246575342465753,0.814020050401088,8.66666666666667,7,0.249122182296896,0.10943996673967,3,0.017310237573731
panel720,0.966650197628458,0.242149631190727,1.0586325497182,5.6,15,0.299428366406615,0.101175883053957,5,0.00975595024043813
panel721,0.955780632411067,0.242126214728954,1.0586325497182,6.3,13,0.284375708135058,0.106163572138824,5,0.0106018330412721
panel722,0.960721343873518,0.236696522655427,1.05228078626002,7.33333333333333,10,0.262206022789812,0.100074931367196,5,0.0117730619005587
panel723,0.938735177865613,0.259521300617191,1.01829413955328,8.66666666666667,8,0.25537454274708,0.104780010564743,5,0.0132121657712089
panel724,0.917490118577075,0.29206181945908,0.944752513356038,8.66666666666667,8,0.25537454274708,0.09713707118021,4,0.0152291491858003
panel725,0.927865612648221,0.183667017913593,1.02146933803792,2.76190476190476,16,0.347165263114086,0.109756967180352,5,0.00304127378500519
panel726,0.91600790513834,0.189205011122819,0.938790089150072,2.66666666666667,15,0.353883277761595,0.0989337254221336,4,0.00332605644972836
panel727,0.921195652173913,0.177160168598525,0.897358958370145,2.8,12,0.350049043410705,0.092389294463117,4,0.00358781323507205
panel728,0.905385375494071,0.192232425109137,0.895449168365188,3,9,0.342295085947366,0.100735795424666,4,0.00195908760051799
panel729,0.910820158102767,0.00547945205479452,0.742266495005834,3.53333333333333,14,0.305820690312536,0.157387946347779,8,0.00183850715087434
panel730,0.906126482213439,0.00513698630136986,0.742266495005834,3,12,0.335333713703024,0.129942856320425,6,0.0020421673524096
panel731,0.95602766798419,0.184193888303477,1.0906816960624,2.57142857142857,20,0.34734689252996,0.108745360127926,6,0.00494177022863806
panel732,0.95602766798419,0.177730944854233,0.995915026382075,2.6,18,0.343966824209861,0.108423678218018,6,0.00515847502672832
panel733,0.955533596837945,0.195205479452055,0.995915026382075,2.8,12,0.334224531416923,0.112608888553651,6,0.00548528182399836
panel734,0.928112648221344,0.205931055246124,0.995185271516561,2.8,12,0.334224531416923,0.12022666074226,6,0.00603395956440702
panel735,0.900444664031621,0.200842992623815,0.836891442072648,2.66666666666667,11,0.345564848985146,0.122827916900984,4,0.00649495850515825
panel736,0.961215415019763,0.210958904109589,0.789455268577372,5.33333333333333,11,0.307708151241465,0.107158654007195,4,0.0105225501230601
panel737,0.966650197628458,0.226203020723569,0.789455268577372,6,9,0.295724320999647,0.106939333156484,4,0.0114656148655299
panel738,0.949851778656126,0.218387776606955,0.776410341268908,2,8,0.369527936939565,0.114211498172168,4,0.00339843610136853
panel739,0.944416996047431,0.239650760198705,0.728464605509288,2,8,0.369527936939565,0.118535881900995,3,0.00383887053791735
panel740,0.922677865612648,0.266420793818054,0.691414784042988,2,6,0.369868785946288,0.128500839179608,3,0.00342715791079582
panel741,0.906373517786561,0.316332982086407,0.596533268595212,2,4,0.371159480107478,0.10865034491291,3,0.00410493034377437
panel742,0.950592885375494,0.244994731296101,0.903989150630259,2.0952380952381,20,0.37198513667874,0.114530709394084,7,0.00397721558792532
panel743,0.950592885375494,0.255941927174804,0.836866332791733,2.2,17,0.370471847247853,0.123942104699358,7,0.00281641514110702
panel744,0.950345849802372,0.241701791359326,0.720452603991814,2.3,13,0.369601825774501,0.115122019408432,6,0.00315157643036946
panel745,0.938982213438735,0.239349691404486,0.64151410923034,1.83333333333333,11,0.381069729047297,0.110062784743145,5,0.00344915238971459
panel746,0.900197628458498,0.190200210748156,0.64151410923034,1.83333333333333,11,0.381069729047297,0.102170099909476,4,0.00389677376502706
panel747,0.944911067193676,0.21622760800843,1.16678304667925,2.46666666666667,15,0.364340072081408,0.114104810060585,6,0.00321983159212229
panel748,0.93947628458498,0.230886313078094,1.10732134018128,2.7,14,0.346760545142603,0.110148969376069,5,0.00296655383778206
panel749,0.945405138339921,0.236828240252898,1.10732134018128,2.7,14,0.346760545142603,0.111505004365532,5,0.00270144574224472
panel750,0.93947628458498,0.259671835014301,1.06170991115438,2.33333333333333,12,0.362775565698752,0.11724946972669,5,0.00284460444742152
panel751,0.928112648221344,0.282929399367756,1.02418982860258,2.33333333333333,12,0.362775565698752,0.127178835899784,5,0.00304461558180215
panel752,0.917490118577075,0.287881981032666,0.951290833487625,2,10,0.375790683370564,0.127917194873972,4,0.00343982975517187
panel753,0.928112648221344,0.215806111696523,0.919230528852623,5.66666666666667,19,0.296132368651067,0.150538131437676,5,0.00968275243668359
panel754,0.927865612648221,0.208055262849783,0.887048969628135,6.3,16,0.280747952478071,0.148137933437433,5,0.010621724688873
panel755,0.938735177865613,0.231691253951528,0.873707375066995,7,15,0.277028908096212,0.149537461404562,5,0.011945859778414
panel756,0.917243083003953,0.262080385368057,0.83197322217421,8.66666666666667,13,0.265481046259429,0.101776183204098,4,0.0136524111753302
panel757,0.911314229249012,0.216719353705655,0.83197322217421,8.66666666666667,13,0.265481046259429,0.0945951457789578,3,0.0158005756815787
panel758,0.905879446640316,0.225079030558483,0.831576019789745,12,6,0.197358858567221,0.0985642096859665,3,0.0189568923780568
panel759,0.934041501976285,0.23709167544784,1.13690679525314,6.06666666666667,16,0.283686996212492,0.125837201611319,7,0.009896367975416
panel760,0.950345849802372,0.234750029270577,1.05735049773592,6.6,14,0.275678352918327,0.125407826047418,6,0.0108772372265785
panel761,0.961462450592885,0.258429926238145,0.987511112638451,6.6,14,0.275678352918327,0.102576180278071,5,0.0120983422300889
panel762,0.945158102766798,0.292789402378443,0.948301272798108,7,13,0.285835477970932,0.10580768014725,5,0.0134788571677649
panel763,0.912549407114625,0.293466807165437,0.846332975594,2,12,0.380944018214585,0.117916998552234,5,0.00305815919925567
panel764,0.900691699604743,0.276290832455216,0.825893469394346,2,12,0.380944018214585,0.126127752019781,5,0.00176191565906823
panel765,0.950345849802372,0.219494204425711,0.984329916431549,2.4,16,0.355714312690864,0.170464241545488,7,0.00239027723940601
