SMMPr_1,SMMPr_2,SMMPr_3,HiOs_1,HiOs_2,HiOs_3,SMM_1,SMM_2,SMM_3,Salt_1,Salt_2,Salt_3
new_3106142_3106209,10.9019,11.0954,11.3175,12.6203,12.3144,12.5363,11.2968,11.2559,11.2561,11.5959,11.4294,11.6466
BSU30340,10.3955,10.4489,10.7798,12.0311,12.0205,11.9823,10.8876,10.6444,10.7866,11.0272,10.9829,10.9212
new_3106996_3107052,9.4738,9.4007,10.1074,10.4529,10.7816,10.518,9.7675,9.4411,10.0254,9.647,9.7003,9.9679
BSU30350,7.27,7.4549,7.613,8.402,8.5747,8.6164,7.6812,7.6635,7.8238,7.2663,7.0092,7.2151
new_3108426_3108524_c,8.9503,8.9701,8.9845,9.6248,9.3762,9.6004,9.562,9.3714,9.3926,8.3527,8.2398,8.3557
BSU30360,11.9812,12.0904,12.2504,11.2146,10.8839,11.1884,12.0213,12.1145,11.9712,10.4672,9.9924,10.1677
BSU30370,9.6881,9.545,9.3145,8.1176,8.204,8.1135,8.6115,8.4916,8.5228,8.4433,8.5055,8.6585
BSU30380,9.6445,9.5954,9.2347,8.0499,8.0328,8.0489,8.6141,8.4267,8.431,8.1633,8.0103,8.2795
BSU30390,10.5035,10.6606,10.7405,10.4531,10.3281,10.4352,10.5592,10.5633,10.6572,10.2953,10.2973,10.3744
BSU30400,10.6563,10.7597,10.7435,10.4644,10.2995,10.3602,10.6714,10.6194,10.6474,10.3179,10.399,10.462
BSU30410,12.8372,13.3202,12.8836,12.0691,11.7357,11.9129,12.0736,12.0046,11.9717,12.1712,11.9984,12.126
BSU30420,12.1667,12.8168,12.2127,11.3586,10.9544,11.3216,11.4235,11.3169,11.3265,11.6118,11.4256,11.5339
BSU30430,11.4484,11.8405,11.3749,10.4907,10.2536,10.5707,10.7038,10.5992,10.5736,11.0519,10.8495,11.0195
BSU30440,12.0773,12.4933,12.0471,11.1212,10.8411,11.1028,11.1866,11.1707,11.0617,11.5532,11.426,11.5871
BSU30450,11.948,12.3836,11.92,11.0006,10.7409,10.9154,11.0948,10.9431,10.9764,11.5065,11.4107,11.5217
BSU30460,11.7099,11.9543,11.4528,10.9224,10.4715,10.9328,11.0705,10.9299,10.8512,11.7386,11.3922,11.4985
new_3119240_3119484_c,12.5672,12.8737,12.2376,11.7832,11.0702,11.7014,11.7988,11.5254,11.6013,12.4266,12.364,12.3491
BSU30470,10.1752,9.952,10.0541,8.2316,8.7892,8.4124,8.5409,8.6152,8.4093,8.7018,8.5915,8.6748
BSU30480,11.0662,11.0091,10.8624,11.5165,11.2323,11.3412,11.3391,11.2005,11.2901,11.1257,11.0388,11.2511
BSU30490,10.7013,10.6448,10.8131,11.3567,11.0881,11.3771,11.133,11.0943,11.1363,10.8478,10.6517,10.9589
BSU30500,11.7115,12.0052,11.9876,11.2691,11.2925,11.2889,11.5914,11.5362,11.5153,12.5072,12.3907,12.6529
BSU30510,12.1295,12.3808,12.3115,11.9032,11.5483,11.4962,11.8637,11.7462,11.8821,12.9642,12.8377,13.0793
new_3123442_3124021_c,11.6598,11.8316,11.863,10.8794,10.8727,10.8583,11.6223,11.4847,11.4639,12.7445,12.4684,12.8517
BSU30520,9.7501,9.6214,9.711,11.2347,11.0146,11.0283,9.9023,9.8297,9.8369,9.7503,9.5048,9.3253
new_3124023_3124157_c,10.6176,10.7509,10.5863,11.3527,10.7753,10.931,10.7312,11.0583,10.9313,10.832,10.8035,11.1594
BSU30530,12.164,12.1267,12.2825,11.6585,11.4853,11.6079,12.3685,12.304,12.2722,10.3932,10.2523,10.5452
new_3125642_3125776_c,12.7223,12.9131,13.1564,12.6197,12.1611,12.6866,13.1146,13.0632,13.1482,11.5568,11.3608,11.9261
BSU30540,12.8305,12.8023,12.9744,12.5568,12.4234,12.5257,13.0893,12.9735,13.0804,11.6143,11.5607,11.9102
new_3127676_3127799_c,13.1733,13.213,13.3013,13.1781,12.814,13.0981,13.5679,13.4247,13.3294,12.0373,11.9314,12.2853
BSU30550,13.2464,13.2035,13.4898,13.1502,12.8594,13.1594,13.5776,13.742,13.7603,11.9302,11.6796,12.1036
new_3129078_3129194_c,14.2497,14.1511,14.3541,14.2617,13.7694,14.0989,14.7765,14.6193,14.6219,13.015,12.8189,13.078
BSU_misc_RNA_50,14.3571,14.2982,14.5053,14.3445,14.0632,14.1773,15.0954,14.8079,14.7509,13.1438,13.085,13.2604
BSU30560,9.6381,9.7951,9.8325,10.9256,10.7852,10.636,9.4129,9.395,9.4298,8.548,8.4039,8.4178
BSU30570,10.8339,10.5801,10.7332,11.3975,11.1683,11.0934,10.965,11.1231,10.9255,10.7771,10.5606,10.413
BSU30580,9.3904,9.4643,9.4951,9.3698,8.9725,9.2324,9.5339,9.3893,9.3827,9.5563,9.409,9.5096
new_3132220_3132310_c,9.2113,9.2946,9.6004,9.5595,8.702,9.2075,9.3863,9.4449,9.3647,9.5186,9.2942,9.4618
BSU30595,9.8607,9.5419,9.5614,7.4634,7.9111,7.5125,7.2975,7.0096,7.0754,7.0683,7.0225,6.9722
BSU30610,9.9747,9.7045,9.5645,7.4888,7.8691,7.6374,7.2616,7.1139,7.1215,7.1177,7.0667,7.0689
new_3133391_3134939_c,6.9485,7.2398,7.3781,7.2627,7.4481,7.3193,7.5099,7.3499,7.3695,7.2434,7.1432,7.2025
BSU30620,10.0583,9.7088,9.5891,7.5146,7.9648,7.4998,7.3238,7.0373,7.1738,7.1062,7.0565,7.0328
BSU30630,11.3652,11.0236,11.2597,11.9975,11.6619,11.7465,11.8943,11.8343,12.0741,11.0334,11.0426,11.0752
new_3135504_3135638_c,8.0001,7.685,8.1342,7.3553,7.7547,7.4121,7.3555,7.2312,7.2336,9.1661,9.2232,9.0857
BSU30640,7.7788,7.5667,8.1803,7.0944,7.3929,7.1776,7.3536,7.0864,7.0929,9.1115,9.2193,9.0444
new_3136119_3136205_c,7.1574,7.756,7.5963,7.4696,7.3751,7.2515,7.3548,7.1268,7.1985,9.5781,9.7606,9.5326
BSU30650,12.8545,13.0128,13.3792,13.462,13.435,13.1759,13.0931,13.1551,13.1806,16.3812,16.3119,16.3325
new_3136712_3136937_c,11.1437,11.6647,11.9677,10.8978,11.0145,10.9717,10.8793,10.9499,10.94,9.6919,9.7547,9.5492
BSU30659,11.0093,10.9405,11.1032,12.0915,12.4583,12.1624,10.6553,10.827,10.4172,10.7324,10.403,10.1067
BSU30660,11.3972,11.9251,12.0895,11.2686,10.8924,11.2031,11.0393,11.2021,11.0495,9.5263,9.056,9.325
BSU30670,11.9901,12.1967,12.358,12.3208,12.1114,12.3712,12.2743,12.3975,12.4636,11.7528,11.6798,11.6049
new_3137969_3138320_c,12.5011,12.5601,12.901,12.1867,12.1471,12.149,12.9287,12.7637,12.7994,12.407,12.4471,12.5146
BSU30680,9.3455,9.3203,9.4805,10.4157,10.6015,10.2857,9.8276,9.8129,9.7372,9.0746,8.6817,8.6327
BSU30690,12.2777,12.4076,12.5818,12.109,11.8302,11.9097,12.7017,12.6373,12.6388,12.1469,12.2492,12.2019
BSU30700,9.5164,9.5451,9.693,11.0083,10.8077,10.5988,9.4986,9.4674,9.4271,14.8407,14.9323,14.3817
BSU30710,7.9297,7.846,7.7268,7.343,7.6239,7.412,7.1909,7.0531,7.0558,7.41,7.4695,7.4437
BSU30720,8.5141,8.4176,8.4428,7.8004,8.0251,7.9604,7.7563,7.7646,7.6657,8.3684,8.443,8.5709
BSU30739,11.7449,11.2362,11.0943,9.2887,9.732,8.9931,8.316,8.2396,8.4601,8.7342,8.7116,8.5788
BSU30740,9.885,10.1631,10.38,11.3987,11.2818,11.25,10.0401,9.9639,9.9297,12.7738,12.6475,12.8922
BSU30750,10.6941,10.7689,11.1698,12.0175,11.8124,11.9696,10.626,10.6027,10.6032,13.5715,13.3445,13.6892
BSU30760,10.7631,10.8769,11.1721,12.0623,11.6629,12.0463,10.5396,10.5378,10.5535,13.7195,13.6297,13.7382
BSU30770,10.9686,10.9499,11.3573,12.2237,11.732,12.0233,10.7378,10.6586,10.6903,13.8521,13.6412,13.8143
new_3145997_3146088_c,11.6296,11.7689,11.7935,12.8898,12.2706,12.9064,11.3194,11.3641,11.1631,14.4538,14.2302,14.3892
new_3146090_3146171_c,9.1707,9.393,9.4679,9.809,9.3754,10.28,8.5793,8.9218,8.6562,9.4084,9.5123,9.5232
BSU30780,10.1351,10.1737,10.2605,10.6268,10.4595,10.4811,10.2699,10.2313,10.1874,12.8044,13.0531,12.7998
BSU30790,10.1941,10.2886,10.3853,10.7665,10.5119,10.5573,10.4717,10.3666,10.3653,13.0952,13.2092,13.1025
BSU30800,12.6437,12.8052,12.7151,12.8164,12.6355,12.8934,13.0432,13.1218,12.97,12.9913,12.8336,12.9496
BSU30810,10.6956,10.784,10.9568,10.913,10.6113,10.7852,11.3808,11.2285,11.1788,11.3377,10.9195,11.1365
BSU30820,10.0517,10.2632,10.4534,10.0825,9.8044,10.0069,10.3821,10.3634,10.5634,10.0444,9.8912,10.1491
BSU30830,11.4516,11.4559,11.8482,11.0996,10.9919,11.0998,11.8428,11.8312,11.877,11.4349,11.3346,11.5797
new_3153718_3153830_c,12.5756,12.6574,12.8448,12.0425,11.5825,11.8096,12.6466,12.6269,12.6651,12.4854,12.2977,12.4703
new_3153832_3153982_c,7.4868,7.4066,7.7951,7.4534,7.6117,7.4437,7.5237,7.1992,7.1103,7.4611,7.3926,7.503
BSU30840,9.5885,8.7556,8.5358,7.3048,7.7203,7.4585,7.1638,6.9264,7.0572,7.0603,7.0576,6.9037
new_3154077_3154734_c,7.4232,7.4613,7.8102,7.3195,7.6299,7.4504,7.2609,7.0756,7.1211,7.4306,7.4276,7.4149
BSU30850,8.4418,8.267,8.5731,7.6419,7.9613,7.8159,7.4141,7.3455,7.3316,7.7443,7.8549,7.7461
BSU30860,9.4475,9.5343,10.1934,7.4112,8.0814,7.5292,7.0902,6.8514,6.8517,7.061,6.9824,7.0394
BSU30870,9.182,9.2854,9.6708,7.3809,7.9208,7.48,7.0902,6.8662,6.798,7.1807,7.061,7.0785
BSU30880,9.0128,9.0524,9.5912,7.3401,7.8791,7.4341,7.1053,6.8549,6.825,7.1601,7.1018,7.132
new_3159185_3159752,6.8263,7.1146,7.2361,6.8455,7.3332,7.0925,6.9481,6.7246,6.6838,6.9164,6.8449,6.7674
BSU30890,8.6057,8.854,9.8225,7.6375,8.0109,7.7348,7.7059,7.4404,7.4754,7.5796,7.6131,7.6363
BSU30900,8.5274,8.7872,9.6663,7.453,7.7903,7.4837,7.4812,7.2129,7.2145,7.4603,7.3699,7.5265
BSU30910,8.5615,8.7487,9.7453,7.3458,7.7048,7.3216,7.3351,7.0594,7.1499,7.1749,7.1399,7.2317
BSU30920,9.2944,9.402,10.2153,7.3483,8.0288,7.3768,7.1961,6.9569,7.0069,7.2036,7.1602,7.1837
BSU30930,8.2892,8.2639,8.1498,8.5789,8.5627,8.3431,7.8287,7.6753,7.7038,13.1629,13.3922,12.9868
BSU30940,10.0048,9.8402,9.5575,9.545,9.7335,9.2467,8.6019,8.826,9.0106,7.975,8.0275,7.8156
BSU30950,10.1892,10.1397,9.5919,9.7916,9.8763,9.4635,8.6742,8.8801,9.1022,8.0067,8.1324,7.7946
BSU30960,10.1402,9.9628,9.6869,9.8861,10.0358,9.5719,8.6151,8.8387,9.0481,8.0053,8.0353,7.75
BSU30970,10.3948,10.2115,9.7583,10.0759,10.1596,9.7062,8.6073,8.8997,9.1927,8.0745,8.1674,7.8235
BSU30980,10.6589,10.3945,9.9512,10.43,10.6089,10.0682,8.7624,9.0552,9.3806,8.1026,8.3287,7.6699
new_3170472_3171891,6.9344,7.2424,7.3068,7.1894,8.3452,7.5677,7.1776,7.1388,6.9951,7.0587,6.9746,6.8793
BSU_tRNA_62,13.8217,13.3233,13.6934,13.4263,13.6404,13.4732,14.0763,14.2706,14.5816,13.9566,14.0091,13.9104
new_3178641_3178932_c,14.8202,14.6733,15.0772,14.1074,14.0858,14.1931,15.543,15.5397,15.3548,14.577,14.3413,14.8288
new_3178934_3179900_c,8.797,8.8339,9.0463,8.3666,8.4292,8.5075,8.1737,8.1696,8.0956,10.7164,10.5435,10.8737
BSU_misc_RNA_51,12.4236,12.3117,12.5572,12.8803,12.8681,12.7321,13.3051,13.2835,13.1529,12.6722,12.4222,12.2032
BSU30990,11.1656,11.216,11.45,10.9211,11.0053,10.9264,12.0601,12.0848,12.2045,10.6748,10.6649,10.7392
BSU31000,13.7529,13.9995,14.4315,14.0675,13.6012,13.798,12.9253,12.9143,12.8296,15.9102,15.4548,15.7401
BSU31010,13.7454,13.9808,14.1567,13.849,13.3409,13.6342,12.7736,12.824,12.7189,15.6423,15.4359,15.5459
BSU31020,13.3944,13.5652,13.8248,13.2668,12.898,13.075,12.3552,12.1517,12.2726,15.3672,15.2068,15.6095
new_3182591_3182678_c,8.7799,8.2666,8.0559,8.462,8.4532,8.2383,7.5753,7.4424,7.6829,7.931,7.9347,7.7571
BSU31030,12.6025,13.1327,13.0972,12.9604,12.9343,12.6857,12.4164,12.3086,12.2671,14.2596,13.8639,13.9239
BSU31040,10.2429,10.3113,10.6098,11.1647,11.0367,10.8775,10.6255,10.4463,10.5267,10.4316,10.2278,10.1987
new_3183217_3183608,8.4515,8.4503,8.5858,8.7385,8.8082,8.5815,8.1999,8.2909,8.2859,10.3808,10.3006,10.2012
BSU31050,8.7884,8.8579,8.9658,9.7003,9.4801,9.5901,8.4863,8.4631,8.5176,9.9034,9.6499,9.8376
BSU31060,8.3433,8.5477,8.6207,9.7149,9.3539,9.3514,8.4279,8.29,8.414,9.6314,9.426,9.47
BSU31070,10.8333,10.8811,10.8388,11.4712,11.2229,11.6159,11.1684,11.0677,11.0862,12.7897,12.5608,12.5197
new_3187402_3187502,13.4231,13.6457,13.3164,13.3481,12.8688,13.5057,11.4761,11.7479,11.4684,10.799,10.4209,10.5499
BSU31080,12.4905,12.6317,12.3936,12.2951,12.3795,12.7941,10.6615,10.774,10.8164,9.8706,9.667,9.7181
BSU_misc_RNA_52,10.3635,10.4504,10.6852,10.6909,10.336,10.6191,10.6088,10.5074,10.4341,9.4434,9.0709,9.1641
BSU31090,8.5969,8.5669,8.712,9.2567,9.0547,9.2559,8.9132,8.7091,9.0829,8.3572,8.311,8.3624
BSU31100,8.3519,8.3334,8.471,8.9084,8.9045,8.8688,8.8904,8.6401,8.8858,8.1432,8.1385,8.1291
BSU31110,13.2405,13.1731,13.3913,12.4601,12.4115,12.3522,13.3768,13.1596,13.1838,11.5583,11.3349,11.4575
BSU31120,10.9597,10.8576,11.1137,10.1288,9.9171,10.0996,11.0693,11.0675,11.1314,10.5972,10.4246,10.6676
BSU31130,9.5064,9.5039,9.6611,9.1951,9.1144,9.2233,10.1205,10.0716,10.312,9.6197,9.639,9.7424
new_3193379_3193546_c,10.3134,10.2724,10.4788,10.0683,9.6927,10.3358,10.8982,10.939,11.3638,10.4131,10.7245,10.8858
new_3193548_3194425_c,8.6441,8.0345,8.2898,8.2634,8.4746,8.3552,8.9559,8.8908,9.0919,8.3319,8.4087,8.5253
BSU31140,9.6159,9.5582,10.186,7.3796,7.885,7.5291,7.3083,7.2199,7.0953,7.3308,7.1741,7.1764
new_3194349_3194635,7.9706,8.4801,9.054,7.0697,7.6452,7.4034,7.1159,7.0373,6.8811,7.1832,7.1232,7.0714
BSU31150,11.7058,11.7922,11.9408,11.2627,11.3338,11.3991,11.5786,11.584,11.5943,11.9148,11.8483,12.0444
new_3195466_3195557_c,12.0057,12.0824,12.3837,11.6595,11.2876,11.5923,12.0444,11.9106,11.965,12.3689,12.4927,12.5964
BSU31160,12.1367,12.2815,12.5371,11.6734,11.3892,11.5857,12.051,12.0557,12.1583,12.8748,12.8885,13.0136
BSU31170,11.5766,11.7612,11.7246,11.7243,11.5221,11.6485,11.6498,11.6849,11.8359,11.1464,11.0017,11.142
BSU31180,7.9248,8.1972,8.3944,8.3489,8.3818,8.4533,7.7155,7.5598,7.5861,8.1716,8.0846,8.1335
BSU31190,8.3779,8.6989,8.8945,8.7873,8.6945,8.587,8.0814,8.0206,8.0592,8.1472,8.0348,8.2907
BSU31200,9.4141,9.5208,9.6772,9.7526,9.5865,9.6004,9.1884,9.0775,9.3251,9.3135,9.2578,9.3117
BSU31210,9.6317,9.8214,9.8514,10.2644,9.9725,10.2197,9.7314,9.6566,9.665,9.7899,9.7075,9.8051
BSU31220,8.3704,8.6276,8.6577,7.9402,7.8957,7.9737,8.5852,8.4524,8.3971,7.5497,7.402,7.5039
BSU31230,9.8861,9.769,10.0665,8.4214,8.1817,8.2774,10.8032,10.7623,10.818,9.9448,9.9377,9.9973
BSU31240,12.9819,13.0664,13.4306,9.7732,9.1422,9.5686,13.4314,13.5216,13.5071,11.0605,11.0719,11.0464
new_3208192_3208279_c,11.9097,12.1621,12.3355,8.6437,8.289,8.642,11.6537,12.0772,11.8078,9.7759,9.8025,9.9827
BSU31250,11.2962,11.4375,11.6325,8.2505,7.9056,8.1345,11.1797,11.2991,11.0752,9.1639,9.0711,9.1809
BSU31260,12.1069,12.1111,12.2693,9.4357,9.0686,9.3098,12.849,12.8015,12.8973,11.1129,11.0706,11.0502
BSU31270,9.8733,9.7842,10.2463,7.9466,8.2745,7.9871,8.1399,8.0154,8.0149,7.7876,7.684,7.6437
new_3213329_3216149,6.8112,7.0405,7.1531,6.947,7.3242,7.1509,7.0883,6.9073,6.8118,7.0389,6.9374,7.0107
BSU31279,9.701,9.9072,9.8915,9.5488,9.5142,9.6583,9.2059,9.3068,9.176,12.2277,12.4835,12.3433
new_3213597_3213853_c,9.645,9.7066,9.8767,9.6014,9.478,9.6321,9.0932,9.2808,9.1918,12.3181,12.4545,12.2948
BSU31280,10.0627,10.1297,10.1768,9.8835,9.7909,9.9577,9.3103,9.4721,9.2825,12.6584,12.7561,12.5263
BSU31290,9.1405,8.9132,8.7271,8.5523,8.679,8.3078,8.0537,8.0745,8.1958,7.856,7.8693,7.7372
BSU31300,8.1638,8.1552,8.1796,7.5143,7.7709,7.5798,7.6357,7.4386,7.4557,8.7609,8.8787,8.8383
new_3217011_3217663,6.9826,7.3104,7.4942,8.0229,7.9224,7.8198,7.5086,7.3742,7.3628,10.1957,10.343,10.0147
BSU31310,10.9396,11.0475,11.1062,9.9611,9.7769,9.6988,10.449,10.3864,10.5511,11.5934,11.416,11.6212
new_3217848_3218524,7.2918,7.4758,7.5105,7.8385,8.0753,7.919,7.6001,7.5448,7.5061,9.9021,10.0825,9.8253
BSU31319,8.7051,8.2451,8.034,7.8949,8.1253,7.707,7.1861,7.0768,7.1495,7.2253,7.227,6.9646
BSU31321,8.0119,8.0142,7.8939,8.2433,8.1862,8.1109,7.8125,7.7437,7.7554,10.0331,10.4723,10.1378
BSU31322,7.9599,7.8244,7.9257,8.1029,8.1123,7.9223,7.7549,7.5739,7.6448,9.7761,10.0005,9.6717
BSU31330,8.9418,9.2434,9.5908,9.9463,9.8064,10.0047,8.8439,8.6379,8.867,8.0526,8.1456,8.0655
new_3220242_3220300_c,9.844,10.2194,10.5894,10.8626,10.738,10.8632,9.8744,9.7342,9.8431,8.9678,8.6523,8.9387
BSU31340,10.2882,10.6002,10.7243,11.2171,11.0697,11.2009,10.1163,10.178,10.4108,9.3441,9.5105,9.3683
BSU31350,13.5682,13.8142,14.0405,14.3424,14.224,14.3001,13.7806,13.8074,13.9575,12.888,12.8659,12.934
new_3222123_3222194_c,7.7526,7.9874,8.2054,8.311,8.2844,8.4223,8.1926,8.3624,8.0985,8.5234,8.6657,8.7871
BSU31360,9.5161,9.7183,9.8022,10.0036,9.8826,9.9333,9.6729,9.5748,9.7003,10.6922,10.8355,10.8446
new_3222530_3223451,7.7064,7.8404,8.111,7.8319,8.033,7.9977,7.683,7.5707,7.5757,7.9555,7.9343,7.8435
BSU31370,12.8333,13.0675,12.9948,12.2756,11.8553,11.9734,12.3023,12.2579,12.2957,13.9847,14.0454,14.025
new_3224669_3224824_c,9.6806,9.6223,9.6341,9.4902,9.217,9.233,9.1109,8.8417,9.1976,9.1453,8.9033,9.0149
new_3224752_3224810,7.4578,7.4166,7.2526,8.9852,8.9494,8.5315,7.4906,7.4477,7.4388,15.5081,15.5806,14.8803
new_3224826_3225137_c,9.3951,9.4442,9.524,9.5127,9.4733,9.4406,9.2407,9.2124,9.2625,8.9535,8.7567,8.6486
BSU31380,10.9686,10.4349,9.8931,9.1596,9.647,9.1589,7.8086,7.962,8.0998,14.7855,14.8874,14.3822
BSU31390,14.2089,14.3516,14.405,14.5669,14.3764,14.5796,14.5486,14.4868,14.5828,14.7886,14.5253,14.3963
new_3225621_3225771_c,11.8061,11.9934,12.2935,11.9223,11.6463,11.8985,12.0503,12.2179,12.0647,10.6403,10.5612,10.6996
new_3225687_3226671,6.8374,7.2251,7.1582,7.3572,8.6882,7.9134,7.6213,7.8365,7.1297,9.6515,9.9714,9.4212
BSU31400,12.6778,12.6562,12.9987,13.0015,12.7245,12.9211,13.0541,12.988,13.1126,11.645,11.2362,11.6871
BSU31410,13.3937,13.5846,13.6611,13.8078,13.4396,13.5975,13.6489,13.6545,13.6558,12.4405,12.158,12.4938
new_3227502_3227580,8.7256,8.4526,8.5315,7.672,7.7942,7.6942,7.8155,7.6377,7.6667,8.2943,8.2406,8.2488
BSU31420,8.2934,8.1607,8.2268,7.4795,7.6605,7.5423,7.6451,7.3688,7.4402,7.8923,7.952,7.9199
BSU31430,9.3413,9.4057,9.6338,9.8396,9.7117,9.5294,9.5486,9.5548,9.5701,9.5728,9.4376,9.2575
new_3228712_3228777,10.7731,11.0408,10.744,10.3065,9.908,10.1131,10.8692,10.8885,10.9609,9.8618,9.5844,9.671
BSU31440,10.4061,10.6472,10.6811,10.0042,9.7593,9.985,10.6244,10.5915,10.613,9.3849,9.241,9.4905
BSU31450,10.1967,10.0777,10.078,10.4639,10.2387,10.3732,10.3757,10.3083,10.4369,9.2787,9.2093,9.1684
new_3231069_3231811_c,7.9699,8.015,8.1357,8.6357,9.1151,8.7716,8.2031,8.175,8.0032,8.2296,8.163,8.1633
BSU31460,11.5111,11.6927,11.6433,11.8441,11.4483,11.6244,11.6502,11.5996,11.6481,10.9955,10.6806,10.6156
BSU31470,9.1191,8.9472,9.2248,9.8168,9.6409,9.5949,9.1522,8.9702,9.0378,8.8991,8.7868,8.7958
new_3232483_3234571_c,7.5144,7.6129,7.9207,7.6044,7.7129,7.6133,7.5233,7.283,7.3571,7.3819,7.276,7.3199
BSU31480,7.8679,8.1306,8.2215,9.7333,9.6635,9.5903,8.0943,8.0139,7.9784,10.1273,9.9339,10.0846
BSU31490,11.7779,11.6074,11.7854,12.3761,12.0799,12.31,12.1011,12.1435,12.1805,11.1128,10.9211,11.0832
BSU31500,11.6198,11.4706,11.8102,12.0255,12.1663,12.0247,11.865,11.8931,12.0635,10.791,10.577,10.6812
BSU31510,10.7307,10.699,10.859,10.7104,10.8361,10.7705,11.7598,11.5132,11.6136,10.0881,9.9605,10.0836
new_3236475_3237156,9.3348,9.1016,9.2281,8.8806,8.7801,8.6607,9.3974,9.425,9.4081,9.3458,9.1926,9.1956
BSU31520,10.3676,10.2481,10.3612,10.1362,9.7127,9.927,10.5215,10.5672,10.7149,10.4875,10.3347,10.4971
BSU31530,11.0615,11.1912,11.3104,10.7394,10.5606,10.6515,11.4301,11.2844,11.4289,11.31,11.1112,11.3754
new_3239640_3239929,13.113,13.2721,13.234,13.0999,12.7428,13.0748,13.1665,13.4489,13.4215,9.8483,9.5997,9.5314
BSU31540,11.9767,11.9765,12.1702,11.8271,11.5756,11.8243,11.883,12.0572,12.2253,8.8329,8.6442,8.6191
BSU31550,10.8886,10.9116,11.0038,10.528,10.2388,10.3437,10.9921,11.0711,11.1417,8.2208,8.0016,8.0486
BSU31560,10.6553,10.6887,10.6509,10.2547,9.9493,10.1152,10.5774,10.7032,10.8017,8.2537,8.2023,8.1547
BSU31570,10.5615,10.4929,10.5727,10.3254,10.1623,10.2533,10.7275,10.8265,10.6434,8.4976,8.4225,8.2669
new_3244617_3244738,9.538,9.7638,9.8913,9.9159,9.4962,9.8086,9.9916,10.1091,10.1557,7.9199,7.6105,7.8009
BSU31580,8.4307,8.604,8.7077,8.6048,8.5488,8.7602,8.7754,8.7144,8.9397,7.769,7.6321,7.7254
BSU31590,7.4582,7.602,7.59,7.7066,7.9591,7.6428,7.3102,7.2092,7.0887,7.495,7.3563,7.5052
new_3246432_3246527,8.257,8.6995,8.6577,10.8928,10.2095,10.6423,8.379,8.4073,8.2334,11.6994,11.1839,11.5771
new_3246529_3246678,10.7897,10.814,10.9396,11.7319,11.5755,11.6155,11.2008,10.9555,11.1507,12.6412,12.4571,12.621
BSU31600,9.9533,10.0763,10.0687,11.246,10.987,11.2551,10.5231,10.4586,10.533,12.2335,11.973,12.2477
BSU31610,9.4937,9.5754,9.3997,10.8201,10.6951,10.8615,9.9905,10.1587,10.1494,11.6959,11.8307,11.7802
BSU31620,10.1785,10.3201,10.3872,11.3612,11.2339,11.2732,10.6788,10.5418,10.5929,12.4418,12.2962,12.579
BSU31630,10.1453,10.1956,10.3639,11.3557,11.1895,11.3052,10.6524,10.6112,10.747,12.518,12.3974,12.5347
new_3250494_3252362_c,9.195,9.1892,9.3472,9.9852,10.0347,9.7363,9.0701,8.9471,9.3452,8.6673,8.6586,8.58
BSU31640,10.007,10.2876,10.3291,11.3981,11.2373,11.5003,10.6191,10.5689,10.5917,12.4742,12.424,12.5787
BSU31650,9.8954,10.2522,10.2808,11.3706,11.2613,11.4965,10.5874,10.559,10.4002,12.3971,12.3389,12.4597
BSU31660,9.3262,9.6657,9.6525,10.9064,11.0736,10.9248,10.0307,9.9178,9.9847,12.0971,11.9313,11.9995
BSU31670,12.5118,12.6392,12.541,12.7778,12.4255,12.5809,12.6351,12.4549,12.5958,11.3929,11.2584,11.7175
BSU31680,12.6527,12.4717,12.7454,12.7038,12.4488,12.5645,12.6716,12.3826,12.6646,11.4509,11.2275,11.4941
new_3253449_3253528_c,12.072,11.5716,11.531,11.2098,11.1654,11.1645,11.4458,11.79,12.0357,9.944,10.2123,10.7537
BSU31690,13.6226,13.5105,13.6732,13.6731,13.505,13.5019,13.8271,13.7691,13.9393,11.9829,12.0277,12.3124
new_3255432_3256404,9.1761,9.1547,8.9964,9.5355,11.5687,10.4851,9.7311,10.1722,9.2986,9.6391,9.4324,9.1014
BSU31700,13.7863,13.8451,14.0741,14.0679,13.7906,13.8823,14.1202,14.1044,14.1998,12.3553,12.4662,12.5236
BSU31710,13.6397,13.6246,13.947,13.8696,13.4129,13.4974,13.8659,13.7013,13.7362,11.8973,12.1503,12.2398
new_3256908_3257021_c,12.5933,12.6601,13.3673,12.4067,13.0303,12.4363,12.7513,13.2445,13.5124,11.5847,11.6749,11.7856
BSU31720,9.9261,9.5779,9.4335,11.2948,11.0873,11.2739,8.803,8.7525,8.6153,8.3077,8.1966,8.1352
new_3257233_3257319_c,10.7056,10.2541,9.5128,11.3567,11.0031,11.3781,8.8569,9.0878,8.6951,8.6298,8.3216,8.2038
new_3257607_3258036_c,9.2567,9.2088,9.6889,9.9376,9.9246,10.0138,9.7592,9.6979,9.9638,8.5454,8.3455,8.6453
BSU31730,9.739,9.3206,8.7598,9.4575,9.7402,8.8322,7.4761,7.5697,7.7189,7.5587,7.8389,6.9259
BSU31740,10.2506,10.2138,10.5422,10.8618,10.673,10.8161,10.7209,10.6342,10.7415,9.2845,9.2101,9.3142
new_3258062_3259375,8.6668,8.3152,8.1177,8.6867,9.1414,8.4779,7.4631,7.3949,7.4395,7.3955,7.4561,7.0084
BSU31750,13.0803,12.9545,13.3881,13.1933,12.9225,13.0439,13.2752,13.1562,13.2176,12.5697,12.415,12.623
