SMMPr_1,SMMPr_2,SMMPr_3,HiTm_1,HiTm_2,HiTm_3,BMM_1,BMM_2,BMM_3,Heat_1,Heat_2,Heat_3
new_2099865_2099968_c,13.4326,13.8558,13.9444,11.2197,12.4126,12.9671,11.5132,11.3394,11.876,12.6618,12.2284,12.3058
BSU19300,12.4909,12.5974,12.7027,11.3716,12.7259,13.2256,12.8587,12.7226,13.6205,13.1189,12.9646,13.0646
new_2100391_2100457_c,7.9954,8.2603,8.6023,7.9871,7.7755,8.1128,7.264,7.4827,7.7042,8.3265,7.6306,8.2022
new_2100447_2100579,14.9529,15.1353,15.1408,15.1632,14.2009,14.7308,12.6861,12.5417,12.7397,14.1991,14.1302,14.1588
BSU19310,13.6444,13.807,13.6245,13.9425,12.9879,13.484,11.1679,10.889,10.9963,12.9227,12.8201,12.3247
BSU19320,9.6289,9.4476,9.0188,7.2849,6.9866,7.2329,7.0691,7.0235,7.3995,7.8781,7.1358,7.579
BSU19330,9.4927,9.0981,8.7483,7.3154,6.9834,7.1503,6.779,6.7809,7.0632,7.2639,6.7252,7.3768
new_2104902_2106408,7.7186,7.6583,7.5966,7.2664,6.9569,7.2184,6.7348,6.8046,7.0809,7.2191,6.7005,7.4071
BSU19340,10.4231,10.461,10.6753,9.8336,10.2096,11.1339,11.9308,11.8442,11.7049,10.742,10.3383,10.2285
new_2106316_2107474_c,7.8577,7.9182,8.1172,7.8355,7.4352,7.3812,7.146,7.1228,7.4475,8.0647,7.7041,7.9137
BSU19350,11.5171,11.3675,11.4912,12.0957,11.9359,13.0379,12.0811,12.0958,11.7789,11.2929,11.1709,10.8658
BSU19360,14.9958,14.9293,15.0677,15.3078,15.2271,14.9909,14.7066,14.409,14.5875,15.2376,15.1498,14.7015
BSU19370,15.1683,15.3072,15.3646,15.5225,15.4426,15.0527,15.0859,14.7996,14.7064,15.6331,15.2859,14.9387
new_2111720_2111836_c,9.4199,9.3594,10.1308,10.0389,10.2945,9.8705,9.9987,9.7937,10.2434,11.4824,10.9081,11.0807
BSU19380,11.2394,11.2503,11.3648,11.7776,12.0465,11.6362,11.4332,11.1364,11.4539,12.7505,12.476,12.2934
BSU19390,11.6968,11.791,11.8999,11.5568,12.4947,12.0243,11.8693,11.626,11.9176,13.3299,12.9996,12.8311
BSU19400,10.3077,10.3024,10.3773,9.9651,9.384,9.745,9.0431,8.9304,8.9966,9.3115,8.8404,8.7081
BSU19410,13.0321,13.1176,13.2468,12.7312,12.114,12.5468,11.5068,11.2381,11.4334,11.5882,11.1522,10.9736
new_2116747_2116967_c,13.3837,13.2715,13.3323,13.2715,12.417,13.1624,10.1541,10.0876,10.2791,9.9208,9.4971,9.6726
BSU19420,10.2501,10.6081,10.7695,10.6873,10.4268,10.6366,9.5848,9.3436,9.6307,11.5708,11.4444,11.338
BSU19430,7.7787,7.5905,7.6129,9.1208,7.4232,7.3779,6.8007,6.8568,7.1847,8.4437,8.3523,8.4799
new_2119128_2119278_c,8.0975,7.9191,7.9057,10.6908,7.7495,7.5293,7.0273,7.1214,7.4249,8.7503,8.8304,9.1048
new_2119268_2119353,9.7108,9.7015,9.7561,8.862,8.6651,9.2563,7.9237,7.7653,8.2025,8.0397,7.4886,7.8519
BSU19440,10.3043,10.1362,10.184,10.0252,10.7802,10.618,11.2661,11.0069,11.1873,11.4266,11.1333,10.9005
BSU19450,10.2622,10.2376,10.4554,10.9489,11.1967,10.8364,11.4485,11.1626,11.3122,11.6817,11.2354,11.1953
BSU19460,12.274,12.4542,12.5735,12.1907,12.2026,12.4647,12.0961,11.9454,12.2058,13.0209,12.9579,12.5706
BSU19470,12.5737,12.8188,12.8346,12.1791,12.5072,12.6584,12.5813,12.3473,12.4673,13.3123,13.1393,12.5331
BSU19479,12.73,12.8357,12.9853,11.6007,12.5976,12.6017,12.5977,12.4562,13.0935,13.8766,13.5849,13.4194
BSU19480,9.6707,9.6852,9.7108,10.2512,10.7501,10.6593,9.8425,9.6861,9.5873,10.7773,10.2739,10.3652
new_2123802_2124020,7.9311,8.0279,8.1586,7.2971,7.0395,7.2597,6.8631,6.8583,7.1162,7.4842,6.845,7.611
BSU19490,9.7644,9.5753,9.9915,7.3008,7.058,7.3299,6.7282,6.863,7.1252,7.4162,6.9077,7.5038
BSU19510,10.2675,10.3004,10.9799,7.6026,7.461,7.4508,7.0618,7.1062,7.1318,7.635,7.1176,7.5561
BSU19520,6.7074,7.0512,7.2074,7.5488,7.1279,7.2294,6.8111,6.8388,7.1457,7.4233,6.9802,7.4274
new_2126185_2126320_c,6.6177,7.0014,7.2151,7.3692,7.0119,7.1105,6.6848,6.8519,7.0454,7.291,6.7174,7.424
new_2126442_2126548,8.6646,8.9167,8.9993,8.1378,8.7817,8.7678,8.5438,8.8934,9.5725,9.7365,9.2516,9.4907
BSU19530,8.1097,8.2651,8.2935,8.1506,8.184,8.2237,8.0687,7.9598,8.5995,9.145,8.7373,8.8154
BSU19540,10.0771,10.0393,10.0249,9.7789,10.1399,10.5049,10.1285,9.8885,10.4289,10.843,10.8333,10.2385
new_2127740_2127812,12.7374,13.0965,12.9983,12.4021,12.6687,13.0737,13.064,13.0522,13.3462,13.9231,13.5976,13.5718
BSU19550,11.608,11.9617,12.2826,11.778,11.7202,12.0824,11.9913,12.0276,12.2709,12.9485,12.8101,12.8372
BSU19560,8.8188,8.9071,8.9996,9.3084,8.9779,8.9985,8.6566,8.3386,8.6785,9.9246,9.7106,9.4712
BSU19570,9.7735,9.8922,9.9826,9.5603,9.6985,9.6864,9.5544,9.3942,9.5145,10.8527,10.5687,10.1066
BSU19579,12.993,12.7504,12.6623,10.6554,11.8391,12.7287,14.2138,14.223,14.0613,12.5734,12.7733,12.0535
BSU19580,12.4096,12.2143,12.3644,12.0781,11.5226,12.2829,13.5897,13.5303,13.3227,11.8733,11.8905,11.4634
BSU19590,13.353,13.5007,13.5812,12.4288,13.1035,13.1194,13.0455,12.7318,12.9735,13.5205,12.9447,12.7324
BSU19600,9.1228,9.2212,9.8714,7.4135,7.3522,7.525,7.3951,7.4391,7.5957,7.6322,7.1825,7.679
BSU19610,10.0683,9.9573,10.5614,8.115,7.636,7.9842,7.4333,7.3695,7.3177,7.789,7.4127,7.667
BSU19620,10.9825,11.1393,11.2301,11.0684,11.0475,10.7146,11.7791,11.4154,12.2089,12.5827,12.231,12.1354
new_2135388_2135469_c,11.2911,11.266,11.4829,10.9319,11.1046,10.5394,12.1052,11.8228,12.5071,12.7496,12.5905,12.3543
BSU19630,11.7792,11.8371,11.893,12.038,12.1855,11.9411,12.3409,12.0479,12.8279,13.2976,12.9919,12.6001
new_2136172_2136261_c,11.9094,12.2031,11.8088,11.0568,12.5128,12.6728,12.7697,12.6123,13.217,13.2622,12.4185,12.8591
BSU19639,8.3862,8.1861,8.1512,7.466,7.1676,7.5085,6.8832,7.0062,7.2423,7.5995,7.0936,7.6532
BSU19640,10.6578,10.622,10.5249,10.0675,9.5795,10.1891,9.7549,9.5325,9.7225,9.3141,9.0938,9.0433
BSU19650,8.8742,9.077,9.1146,8.6838,9.0934,8.9505,9.7843,9.5923,9.7992,9.796,9.3703,9.4263
BSU19660,10.2937,9.8968,9.6935,7.8317,7.5729,7.8599,7.6934,7.6091,7.958,8.0283,7.5751,7.9406
new_2137815_2138036_c,7.8928,7.9963,8.409,7.3796,7.3163,7.5694,7.4873,7.5987,7.9361,8.0163,7.5758,7.967
BSU19669,8.5209,8.5921,8.143,7.3167,7.1413,7.3601,6.7671,6.8429,7.0893,7.2722,6.8714,7.4746
BSU19670,8.8659,8.7745,9.5307,7.625,7.6863,7.9475,8.177,7.9469,8.3069,8.6822,8.2087,8.5043
new_2138041_2139052,7.8983,7.89,7.7374,7.2124,7.1173,7.486,7.0205,7.1265,7.6184,7.8948,7.3088,7.8245
BSU19680,10.7493,10.7977,10.8596,10.8013,10.8536,11.4785,10.3487,10.1204,10.9257,11.4715,11.2913,11.4238
BSU19689,9.4605,9.1544,9.0248,7.8357,7.5553,7.6559,6.9118,6.9358,7.1985,7.6221,7.0558,7.5587
BSU19690,9.5239,9.2595,8.8893,7.673,7.3641,7.5074,6.8283,6.8498,7.0442,7.4824,6.9744,7.4513
BSU19700,9.321,8.9079,8.6415,7.4757,7.2066,7.3728,6.8066,6.806,7.0387,7.3578,6.928,7.413
BSU19710,9.1303,8.9602,8.5898,7.5079,7.1966,7.3767,6.8258,6.8521,7.0353,7.3298,6.8802,7.4178
BSU19720,9.5131,9.0672,8.7636,7.4412,7.249,7.3864,6.8371,6.861,7.0176,7.2816,6.8728,7.3823
BSU19730,9.3048,9.0496,8.5272,7.3156,7.1187,7.2222,6.7661,6.8115,6.9868,7.2781,6.8152,7.3205
BSU19740,9.7315,9.3005,8.9267,7.2803,7.0937,7.1894,6.7716,6.8026,6.9955,7.2786,6.7804,7.3814
BSU19749,11.1705,11.3188,12.2168,8.2792,9.1148,9.5889,10.3622,10.227,10.3349,9.6113,9.2585,9.2398
BSU19750,10.6107,10.4657,10.9172,8.3713,9.5286,9.9147,10.9895,10.763,10.8056,10.1614,9.6845,9.8142
BSU19760,9.3317,9.2275,9.5664,7.6952,8.3415,8.6712,9.2398,8.9529,8.7346,8.379,8.1189,8.1881
BSU19770,9.6549,10.1639,10.8665,7.4083,6.9755,7.3653,6.6458,6.7967,7.0258,7.2666,6.7321,7.4115
BSU19780,11.481,11.321,12.2236,7.5732,7.0911,7.4353,6.9458,6.9396,7.2479,7.5945,6.9782,7.4973
BSU19790,10.4969,10.6265,11.4534,7.5349,7.2109,7.4465,7.1599,7.2308,7.4725,7.6715,7.2847,7.6875
BSU19800,7.9737,8.2657,8.2282,8.5144,8.1445,8.2298,7.3458,7.3162,7.4785,7.9512,7.5569,8.0047
BSU19810,9.1839,9.2848,9.8239,7.9036,7.9647,7.9928,7.1098,7.1416,7.3221,7.8407,7.5002,7.9352
BSU19820,8.8569,8.562,8.8151,7.7901,6.9936,7.2981,7.6212,7.871,7.7487,7.7988,7.2903,8.0411
BSU19830,6.9029,7.1848,7.3748,7.5228,7.0873,7.4318,8.9867,8.7853,9.1318,8.7456,8.3322,8.7713
new_2152853_2153170_c,6.9332,7.1329,7.3669,7.6774,7.556,7.6704,8.775,8.685,9.0491,8.6162,8.2149,8.7156
BSU19840,10.4289,10.3769,10.5304,10.1983,11.24,11.6275,9.8048,9.6552,9.7999,11.0629,10.902,10.9185
new_2153170_2153718,9.3419,9.4854,9.5095,8.0914,10.1674,10.5836,9.2602,9.2799,9.4461,11.007,10.4636,10.6645
BSU19850,6.8773,7.1803,7.4535,7.7218,7.1781,7.3571,8.9335,8.7196,9.0514,8.3563,7.9746,8.62
new_2153357_2153439_c,6.9719,7.5014,7.8311,7.8948,7.3925,7.5622,9.079,8.876,9.2216,8.6355,8.1171,8.7119
BSU19860,7.4102,7.7737,7.9316,8.0138,7.7348,7.7229,9.2934,9.2175,9.3793,8.9985,8.5036,8.9147
BSU19870,7.4478,7.9208,8.1424,8.0658,7.8705,7.8669,9.1839,9.0692,9.2431,8.8487,8.5656,8.9587
BSU19880,7.791,8.0757,8.4044,8.2642,8.1726,8.0574,9.1546,9.0553,9.2784,9.3346,8.885,9.1495
BSU19890,7.8245,8.0627,8.4639,8.3907,8.4082,8.1598,9.2883,9.0529,9.4145,9.2542,8.5371,9.1142
BSU19910,7.8896,8.2836,8.6931,8.5807,8.512,8.4637,9.7094,9.3216,9.4812,9.382,9.0133,9.1936
BSU19920,7.9085,8.3674,8.6777,8.6875,8.5621,8.4431,9.7311,9.4232,9.5694,9.2833,8.9973,9.1679
BSU19930,7.8469,8.1442,8.4499,8.5868,8.0338,8.0346,9.5504,9.3272,9.4346,8.9269,8.8024,9.0855
BSU19940,7.5929,7.9008,8.2671,8.5641,7.8676,7.909,8.9991,8.8824,9.0638,8.7899,8.3998,8.8588
new_2156121_2156756_c,7.9775,8.4216,8.8494,9.8127,8.0971,8.1857,9.304,9.2369,9.4305,9.3125,8.8245,9.1893
BSU19950,9.8598,9.6462,9.1573,8.1021,7.5575,8.0581,6.9337,7.0669,7.4393,7.7948,7.3262,7.7875
BSU19970,8.362,8.7213,9.4418,10.4807,8.7697,9.0143,10.3017,9.9601,10.344,10.2593,9.7854,10.1598
new_2157111_2157231_c,8.9053,9.2077,9.4736,10.6452,9.3938,9.2044,10.4939,10.4293,10.6091,10.4608,9.8653,10.1982
new_2157233_2157340_c,6.7961,7.4466,7.494,8.0993,7.1329,7.7751,9.6097,9.3799,9.8191,8.9884,8.3153,9.0376
BSU19980,6.6768,7.0368,7.4081,7.8837,7.1059,7.2574,8.7284,8.6094,8.9091,8.606,7.9955,8.695
new_2157683_2157828_c,7.0791,7.4311,7.7002,8.2913,7.6648,7.6754,9.116,9.0255,9.1314,8.9962,8.2964,8.9068
BSU19990,8.0387,8.4269,8.6875,8.8325,8.6357,8.6532,9.7297,9.4023,9.6647,9.7008,9.4373,9.5962
BSU19999,8.3363,8.6102,9.1188,8.8218,9.0973,8.8669,9.8039,9.5749,9.875,10.0577,9.7529,9.9054
new_2158288_2158723_c,8.8673,9.1322,9.3224,9.3731,9.884,9.8363,10.4423,10.2485,10.5077,11.0468,10.4529,10.7969
BSU20000,10.8573,10.2729,10.4406,7.8968,9.3974,10.6282,11.2608,11.2624,11.6102,11.6209,10.9321,11.1349
new_2158685_2158869,10.3732,9.8114,10.4834,8.3443,9.0517,10.2896,10.7977,10.6069,11.0319,11.5704,10.9684,11.2281
BSU20010,9.7825,9.8732,10.2324,10.3817,10.6349,10.6768,10.5149,10.234,10.5062,10.9042,10.4636,10.7618
BSU20020,7.4673,7.7404,7.8623,8.4867,7.8377,7.974,9.8719,9.4401,9.3442,9.5718,9.1901,9.2775
BSU20030,7.3981,7.5632,7.8154,8.6458,7.638,7.8323,9.754,9.4719,9.7081,9.1878,9.1818,9.3322
BSU20040,7.3009,7.455,7.696,8.2712,7.4302,7.6873,9.5087,9.2768,9.5107,9.1918,8.9453,9.2587
BSU20050,7.3843,7.6139,7.8038,8.291,7.5681,7.7859,9.6268,9.3344,9.6107,9.9463,9.2755,9.7741
new_2161801_2162107_c,7.5808,7.7152,8.0082,7.6292,7.829,7.9441,10.5526,10.4013,10.853,9.9724,9.6093,10.3424
BSU20060,6.9972,7.339,7.5253,7.503,7.3711,7.5166,9.5527,9.3174,9.5941,8.9743,8.4163,9.0369
BSU20070,6.9336,7.2847,7.4766,7.5088,7.139,7.2887,9.602,9.1222,9.2039,8.6065,7.9741,8.6476
BSU20080,6.8843,7.2281,7.4589,7.506,7.2834,7.2304,8.8547,8.8492,9.1233,8.2308,7.7843,8.3717
new_2166326_2166412_c,7.3776,7.6643,7.7463,7.8694,7.7711,7.539,9.287,9.1193,9.2407,8.4562,8.1585,8.4776
BSU20090,7.1242,7.6488,7.7888,8.043,7.7837,7.5737,9.2951,9.1288,9.2132,8.5079,8.1936,8.57
BSU20100,7.0772,7.5179,7.745,8.0161,7.7977,7.5314,9.3001,9.0686,9.1892,8.4813,8.1876,8.5869
BSU20110,7.1997,7.5179,7.8097,8.0154,7.8127,7.5271,9.3448,9.0332,9.2196,8.6119,8.2081,8.6087
BSU20120,7.3184,7.726,8.0139,8.1027,7.9122,7.6933,9.4298,9.2231,9.3454,8.8477,8.4531,8.871
BSU20130,7.496,7.8948,8.0907,8.1184,7.9673,7.8376,9.584,9.239,9.354,8.872,8.6437,8.8503
BSU20140,7.545,7.9695,8.3699,8.1143,7.9834,7.8567,9.6936,9.7559,9.7236,9.3289,8.8811,9.2096
BSU20150,7.3723,7.6732,7.8849,7.6701,7.5939,7.6865,9.5469,9.3417,9.5969,8.866,8.5272,9.0507
BSU20160,7.3489,7.6427,7.8584,7.7283,7.5876,7.6501,9.3253,9.1824,9.2367,8.8479,8.5025,8.8123
BSU20170,7.4906,7.8833,8.1275,8.0784,7.7919,7.765,9.3104,9.1246,9.1735,8.7408,8.3806,8.7829
BSU20180,7.6657,8.0181,8.2479,8.0918,7.8461,7.8121,9.2668,9.111,9.2158,8.8077,8.4267,8.8711
new_2169677_2170029_c,7.7097,8.0596,8.4459,8.0397,7.7957,7.7762,9.4359,9.3331,9.4073,8.9453,8.5433,8.9811
BSU20190,8.4613,8.1245,9.0392,7.5479,7.0698,7.3511,6.7172,6.8588,7.2416,7.3855,6.8453,7.4767
new_2169927_2169994,8.3449,8.1352,9.0537,7.6284,7.0689,7.3594,6.7246,6.865,7.3652,7.4132,6.859,7.5119
BSU20200,7.8092,8.1608,8.4469,8.0926,8.1232,8.0402,9.493,9.3051,9.372,9.2145,8.7505,9.1858
BSU20210,6.8553,7.2044,7.4611,7.9111,7.2702,7.5115,8.995,8.7517,9.054,8.6239,8.1656,8.7258
BSU20220,6.9155,7.3663,7.5025,7.8987,7.6187,7.7636,9.1169,8.8518,9.2037,8.8097,8.483,9.0598
BSU20230,7.0356,7.3553,7.4902,7.6201,7.1539,7.3483,9.7717,9.5555,9.7928,9.4495,8.7638,9.2781
BSU20240,7.0815,7.4152,7.5661,7.6533,7.1373,7.4066,10.0171,9.7551,10.014,9.5718,9.1,9.4804
BSU20250,7.1009,7.3831,7.6269,7.5469,7.1553,7.3383,9.554,9.2469,9.4904,9.2922,8.8005,9.18
BSU20260,8.4551,8.4268,8.6143,8.6245,8.0958,8.2346,10.5069,10.1658,10.581,10.5609,9.9774,10.5999
BSU20270,8.6289,8.7687,9.1084,9.0252,8.4564,8.7251,10.4938,10.2429,10.5146,10.8383,10.4747,10.7879
BSU20280,8.8467,8.9285,9.3536,9.5474,8.625,8.8805,10.1113,9.7795,9.9984,10.2275,9.9446,10.2898
BSU20290,9.1394,9.1339,9.6263,9.9464,8.8116,9.186,10.1665,9.7954,9.9937,10.1502,9.9669,10.2704
BSU20300,8.9774,9.0491,9.6198,10.0472,8.8015,9.0157,10.0239,9.7201,9.8441,10.0482,9.9601,10.2289
BSU20310,9.4484,9.4933,9.9581,8.4085,9.1397,9.4981,9.854,9.6809,9.5945,9.7511,9.3151,9.69
BSU20320,9.7303,9.6497,10.1354,8.3268,9.2722,9.801,9.9058,9.7821,9.7631,9.7579,9.5492,9.7616
BSU20330,7.8728,8.0606,8.408,8.1588,7.78,7.9012,9.2809,9.0337,9.3981,8.9126,8.4758,8.9093
BSU20340,7.5998,7.8001,8.0378,8.0046,8.1222,8.278,9.104,8.9365,9.2001,8.955,8.654,8.9981
BSU20350,7.1477,7.3984,7.6017,8.0397,7.6618,7.66,8.8575,8.7181,8.9229,8.4396,8.0539,8.4649
BSU20360,7.2926,7.5304,7.7941,7.8864,7.5697,7.7094,9.3773,9.0454,9.3409,8.8064,8.4409,8.8669
BSU20370,7.5848,7.8253,8.0409,7.9146,7.7761,7.802,9.8932,9.6881,9.9097,8.8498,8.5339,8.8759
BSU20380,7.3235,7.571,7.9202,7.5385,7.3436,7.515,9.2122,9.2704,9.4008,8.5999,8.033,8.6142
BSU20390,7.7083,8.0116,8.3688,7.8839,7.5586,7.5824,10.1605,9.9856,10.2299,9.7552,9.1399,9.361
new_2185422_2185503_c,7.8051,8.0597,8.3652,8.0927,7.4312,7.5717,10.7357,10.6421,10.7289,10.2942,9.6499,10.0364
BSU20400,8.2462,8.4285,8.9192,8.8465,7.9518,7.9286,10.7687,10.5361,10.769,10.3732,9.7847,10.0973
BSU20410,8.616,8.8385,9.3973,8.8786,7.8911,8.011,11.3254,10.9592,11.3453,10.6864,10.2346,10.559
BSU20420,15.4658,15.4881,16.1245,12.5528,13.5675,13.7015,13.9884,13.7626,14.1817,14.3325,14.0396,14.0488
BSU20430,10.133,10.2345,10.2975,9.4117,9.8106,10.145,10.1712,9.9713,10.1157,10.6747,10.2579,10.5073
BSU20440,11.2608,11.2374,11.6182,11.2974,10.8942,11.1218,10.8428,10.5086,10.6835,11.2857,11.2921,11.1223
BSU20450,8.0381,8.0963,8.2466,10.058,8.0139,8.1747,8.8077,8.6334,8.969,9.5476,9.6296,9.732
BSU20460,7.6795,7.8758,8.0366,7.6003,7.5108,7.8115,8.6573,8.4393,8.8258,8.2556,7.7787,8.0943
new_2190663_2191625,10.2874,10.2572,10.2016,7.4978,8.7304,9.972,10.7071,10.673,11.0743,11.7313,11.3676,11.241
new_2190786_2190883_c,7.1246,7.894,7.793,7.6992,7.4222,7.772,8.0024,7.894,8.123,7.9168,7.4538,7.8476
BSU20470,6.8,7.1505,7.2948,7.5173,7.0693,7.3124,7.8328,7.7048,8.0738,7.7956,7.2836,7.7724
BSU20480,7.0177,7.4274,7.4517,7.6247,7.1776,7.5392,8.2977,8.2906,8.4626,7.9833,7.5354,8.0145
new_2191556_2193247_c,7.1466,7.3264,7.4967,7.4834,7.5467,7.7361,8.1885,8.1274,8.2287,8.1411,7.7263,8.1973
BSU20500,7.7889,8.1008,8.155,7.6365,7.9139,8.0416,7.7605,7.6917,8.076,9.0698,8.703,9.0055
BSU20510,7.2775,7.5225,7.632,7.6181,7.641,7.8604,8.4397,8.1414,8.327,8.1735,7.8439,8.1853
new_2193662_2194052_c,7.6643,7.9246,7.9978,8.0762,8.0085,8.1693,8.9324,8.8293,9.0372,8.8779,8.4232,8.7597
BSU20520,7.1451,7.4225,7.4838,7.4533,7.3693,7.5592,7.1741,7.295,7.6105,8.2708,7.6446,8.2021
BSU20530,7.7896,7.97,8.1822,8.1032,8.1617,8.4695,9.0526,8.845,8.9789,8.8243,8.4921,8.679
BSU20540,7.581,7.8716,8.1971,7.9046,8.0208,8.305,8.8512,8.7316,8.8486,8.685,8.4077,8.6764
BSU20550,7.4884,7.8099,7.9459,7.7281,7.9398,8.144,8.8279,8.6169,8.6845,8.6359,8.2615,8.508
new_2195060_2195563_c,7.1618,7.4351,7.4104,7.6216,7.651,7.9067,8.5096,8.4068,8.4256,8.341,7.9062,8.3391
BSU20560,11.9039,11.7132,12.2176,9.9608,10.9545,11.7515,10.4485,10.43,10.4597,11.1957,10.6342,10.7574
BSU20570,7.211,7.4762,7.7542,7.7919,7.6653,7.9623,8.7365,8.6098,8.7034,8.5022,8.196,8.6247
BSU20580,10.1355,11.7289,11.1472,9.8346,9.0764,9.466,8.0696,7.9892,8.392,9.3717,8.6835,9.012
BSU20590,8.1848,8.2838,8.4729,8.982,8.9458,9.3135,9.1655,8.9945,9.205,9.6353,9.4679,9.4243
BSU20600,8.1675,8.2432,8.4771,9.4519,9.1034,9.2247,9.4285,9.165,9.369,9.7679,9.5035,9.609
BSU20610,7.9725,8.1654,8.3629,8.7139,8.8111,8.7815,9.1222,8.9973,8.9899,9.3631,9.1626,9.2265
new_2197860_2198069_c,8.2037,8.2905,8.4042,9.0669,8.9824,9.0016,9.1873,8.9785,9.0149,9.1732,9.1839,9.2327
BSU20620,8.4525,8.3532,8.6451,9.2873,9.2325,9.024,9.3557,9.0719,9.2115,9.5666,9.2863,9.2702
BSU20630,8.1613,8.1817,8.47,9.1795,8.7057,8.6632,8.9411,8.8185,8.8903,9.1149,8.8266,9.0635
new_2198766_2198847_c,8.5586,8.7054,8.6881,9.9428,9.4115,9.1942,9.3495,9.3569,9.3791,9.548,9.2127,9.2265
BSU20640,8.2273,8.3317,8.6204,8.6999,8.448,8.4391,9.1906,9.0724,9.0225,8.7799,8.5288,8.8256
BSU20650,8.2078,8.449,8.8268,8.7763,8.6125,8.6242,9.5494,9.3792,9.4175,9.0874,8.7518,8.972
BSU20660,8.2071,8.6051,8.8532,8.924,8.6966,8.7579,9.7102,9.5159,9.5019,9.2337,8.8975,9.0943
BSU20670,7.9748,8.1564,8.3865,8.2082,8.1338,8.3135,9.1871,9.091,8.9706,8.7121,8.4642,8.7456
BSU20680,7.9752,8.2063,8.4385,8.3762,8.3131,8.3899,9.2882,9.1846,9.0555,8.8137,8.5474,8.8424
BSU20690,7.8016,8.0975,8.3479,8.2355,8.1401,8.3158,9.0743,8.9907,8.8901,8.8262,8.2948,8.6946
BSU20700,7.7808,8.0772,8.2297,8.3315,8.0864,8.092,8.9866,8.7853,8.669,8.566,8.2152,8.5389
BSU20710,7.8876,8.0327,8.2409,8.3517,8.1437,8.1633,8.971,8.7832,8.6561,8.5341,8.175,8.2433
BSU20720,7.9689,8.212,8.3439,8.6541,8.1947,8.2065,9.1575,8.8842,8.8031,8.5923,8.2402,8.5915
BSU20730,7.547,7.8349,8.0494,8.0981,7.8394,7.7705,8.6489,8.5824,8.4548,8.3495,7.9227,8.3383
BSU20740,7.6848,7.9727,8.1858,8.207,7.9852,7.9405,9.0844,8.8703,8.8889,8.6403,8.135,8.5079
new_2202717_2202804_c,7.9288,8.3986,8.5894,8.5972,8.3379,8.2679,9.3317,9.1007,9.0455,8.852,8.4742,8.7355
BSU20750,8.7994,9.1013,9.3764,9.4652,9.0757,8.9105,9.9828,9.8336,9.6656,9.337,9.0219,9.3154
new_2203000_2203110_c,8.749,9.4508,10.0086,9.7455,9.3478,9.2343,10.23,9.9961,10.2223,10.0066,9.4976,10.1333
BSU20760,10.993,10.7679,11.3483,10.3442,10.622,10.7797,11.6843,11.4269,11.2707,10.7422,10.2428,10.5581
BSU20770,11.3523,11.3654,11.8287,10.5958,11.3904,11.3312,11.9878,11.8344,12.0022,11.3244,10.8239,10.8648
new_2203597_2203983_c,12.4972,12.627,12.9095,11.8716,12.6236,12.3902,12.7968,12.8395,12.9822,11.9592,11.4328,11.6822
BSU20780,9.3668,9.3403,9.4944,8.6745,9.2645,9.9366,10.0321,9.7523,10.2521,11.2367,10.685,10.8448
new_2203985_2204049_c,13.0252,12.9314,13.5016,12.2288,12.8751,12.6596,13.2461,12.9285,13.3696,12.6248,12.0143,12.1553
BSU20790,12.5637,12.6822,13.0905,12.8629,12.4774,12.4206,12.5535,12.406,12.4905,12.8401,12.353,12.4146
BSU20800,12.5872,12.5754,12.8228,12.4911,12.3675,12.4395,12.6457,12.4016,12.5155,12.9171,12.4105,12.5469
BSU20810,12.08,11.9095,12.2784,11.4571,11.2324,11.4021,11.6238,11.5283,11.4672,11.9978,11.5841,11.7528
BSU20820,12.0007,11.6942,12.0543,10.3232,10.9172,11.1012,11.5131,11.4268,11.5815,12.0501,11.6116,11.63
BSU20830,11.7172,11.5486,12.1058,10.8478,11.1171,11.1987,11.6206,11.5242,11.657,12.0587,11.4763,11.4659
BSU20840,12.6292,12.5561,13.0422,11.6768,12.0925,11.7721,12.7132,12.5362,12.6049,13.0298,12.7535,12.7341
new_2208373_2208745,9.8651,9.7052,9.9257,8.1349,9.0847,9.2349,9.5968,9.6015,9.8994,10.4182,9.5929,10.2652
new_2208648_2208779_c,7.6082,7.8919,7.9875,7.7466,7.9448,8.122,8.602,8.5553,8.9564,9.2106,8.926,9.0167
new_2208781_2208854_c,14.2872,14.6835,14.9816,14.9416,14.4686,14.6211,13.9627,13.8155,14.1083,13.8314,13.4043,13.3417
BSU20850,14.0732,14.4827,14.7755,14.0616,13.769,13.885,13.7021,13.3918,14.0002,13.8466,13.4008,13.46
BSU20860,10.3718,10.5201,11.2553,11.2563,10.2433,10.245,10.2168,10.0213,10.3171,10.6712,10.2566,10.5025
new_2210204_2210330_c,9.5343,10.3094,10.5793,10.4997,9.851,9.5562,10.1732,10.0729,10.1788,10.4545,9.8147,10.4191
BSU20870,11.0593,11.2347,11.543,10.7011,11.066,10.8856,10.9748,10.6811,10.8593,10.8643,10.5704,10.5588
BSU20880,12.2792,12.4401,12.8153,11.441,11.9428,12.007,12.0019,11.872,11.8978,11.9788,11.5546,11.7166
BSU20890,12.0054,12.2691,12.5383,10.6206,11.5434,11.7966,11.9272,11.737,11.8028,11.8783,11.4505,11.4852
BSU20900,11.629,11.3659,11.6189,8.9571,10.9834,11.1782,11.5221,11.2671,11.2363,11.2995,10.9767,10.9186
