SMMPr_1,SMMPr_2,SMMPr_3,LoTm_1,LoTm_2,LoTm_3,BMM_1,BMM_2,BMM_3,Cold_1,Cold_2,Cold_3
BSU01470,11.4921,11.5196,11.7039,12.4758,12.1112,12.1049,12.837,12.5153,12.7519,15.1473,14.8488,14.1621
BSU01480,12.3754,12.1366,12.6038,13.0941,12.9154,13.0326,14.072,13.6923,12.6199,15.9385,15.1284,14.0558
new_153039_153507_c,6.8954,7.1186,7.3693,6.9963,6.8698,6.8986,6.6275,6.766,7.1731,6.8643,7.2423,7.2129
BSU01490,15.9644,15.8943,16.1869,16.168,15.654,15.9886,16.3079,16.4108,16.3773,16.4162,16.3921,16.1291
BSU01500,14.7994,14.9132,15.2817,15.1018,15.219,14.6165,15.2865,15.1601,15.3567,16.1136,15.6444,15.0634
new_154838_155119,8.7153,8.6825,8.9837,9.5428,9.3869,8.9814,10.1424,10.1557,10.5582,11.6056,11.1724,10.895
BSU01510,13.2837,13.1143,13.2103,12.8171,12.5437,12.5491,12.3971,12.1734,12.0693,11.9115,11.2947,10.8893
BSU01520,9.7616,9.3563,8.9947,9.339,9.0689,9.4139,8.0598,7.989,7.9381,8.6642,8.3348,8.154
BSU01530,9.4026,9.1392,8.9117,13.0075,12.9237,12.9763,7.6011,7.5668,7.6314,8.5412,8.2529,8.1187
BSU01540,13.2198,13.4593,13.6588,13.699,13.3597,13.2049,12.9977,12.864,13.0978,14.0609,13.6889,13.3717
new_158050_158514_c,7.7838,7.5023,7.686,8.535,8.4611,8.7649,6.7885,7.1102,7.2727,7.035,7.4255,7.5632
new_158510_159181,11.6835,11.8641,12.004,11.6818,11.1483,11.084,11.0382,10.981,11.2967,12.6861,12.3582,12.0274
BSU01550,9.4528,8.8142,8.6869,10.4906,10.6648,11.1948,7.2353,7.2853,7.4668,7.4116,7.5467,7.6986
new_159149_159778_c,7.3289,7.5688,7.4947,10.4791,10.7233,10.6913,6.735,6.9354,7.1111,7.0342,7.2165,7.4648
BSU01560,11.3481,11.415,11.6681,10.9809,10.2852,10.5359,10.5391,10.3887,10.5495,11.921,11.2787,11.0576
BSU01570,8.4429,8.5556,8.1692,12.3228,12.5337,12.7077,6.8447,6.9537,7.1394,7.143,7.2894,7.4441
new_159779_160673,10.7902,10.7583,11.1176,9.9122,9.2482,9.2849,10.1005,9.9687,10.105,11.5825,10.8147,10.6704
new_160675_160892,15.3469,15.1441,15.373,14.2807,14.5366,14.4241,16.1516,16.2706,16.3737,16.194,16.1264,16.1204
BSU_tRNA_24,12.4619,12.0959,12.7876,13.1477,12.9856,12.7196,14.4916,14.4462,14.8095,15.0132,14.8619,14.5261
new_176316_176924,7.6941,7.6423,7.7291,8.756,8.4911,8.2433,10.4107,10.155,11.2104,12.3236,12.0489,11.5894
new_176926_177082,11.8057,11.4718,11.8908,12.2389,12.0435,11.9991,12.5811,12.6571,12.6712,12.7981,12.1445,11.5122
BSU01580,10.2516,10.2983,10.4436,10.7724,10.3541,10.3948,11.2676,11.1486,11.0644,11.8952,11.1566,10.7541
BSU01590,9.721,9.6953,10.0341,10.5643,10.3894,10.4463,10.1914,10.0727,10.137,11.1994,10.5436,10.3055
BSU01600,8.6191,8.8259,8.871,8.9323,8.5576,8.6023,9.2449,8.6396,8.8882,7.4651,7.5482,7.596
BSU01610,8.7493,8.9921,9.1622,9.19,8.7928,8.798,9.5205,9.0855,9.2088,7.9158,7.7855,7.6396
BSU01620,8.8572,9.3449,9.5532,9.487,9.0872,9.215,9.7404,9.3938,9.6006,7.8408,7.7445,7.6998
BSU01630,10.6274,11.102,11.3884,10.7615,10.3255,10.4732,11.229,10.8299,11.1299,8.2857,8.1011,8.1198
BSU01640,9.6549,10.0036,10.3573,9.3969,9.1609,9.1916,10.2408,9.7496,9.9748,7.9156,7.604,7.7012
BSU01650,9.1715,9.0433,9.1028,10.0502,9.9206,10.4181,7.8708,7.7864,7.9131,7.68,7.5394,7.5932
BSU01660,9.0372,9.0395,8.9358,10.0893,9.987,10.3527,8.0584,7.8944,7.9627,7.6814,7.534,7.5171
BSU01670,9.288,9.12,9.1418,10.1785,10.1159,10.4765,8.3056,8.1878,8.0336,7.6851,7.5533,7.5761
BSU01680,9.3369,9.2665,9.4231,10.2689,10.0888,10.4482,8.7238,8.5794,8.3745,7.3275,7.3735,7.3157
BSU01690,9.9946,10.0342,10.0755,10.4364,10.2457,10.5897,10.105,9.8983,9.4616,7.5505,7.493,7.4335
BSU01700,10.2652,10.3183,10.5031,10.3928,10.2233,10.3497,10.8796,10.5903,10.2567,7.8914,7.6095,7.6298
BSU01710,9.0213,9.2361,9.3788,9.7577,9.3691,9.5887,9.5727,9.504,9.1936,8.6228,8.0518,8.0018
BSU01720,9.8387,9.9352,9.9174,10.223,9.9076,10.0015,10.169,9.9436,10.0463,9.3354,8.8677,8.6215
new_194669_194786,9.3249,8.7008,8.564,9.0323,8.6325,8.5395,11.7439,11.8946,11.8148,9.6925,8.9368,9.0669
BSU01730,15.1122,15.3906,15.4298,14.3189,13.9344,14.0599,14.1221,14.0656,14.0514,15.0889,14.8952,14.2528
BSU01740,14.9513,15.1309,15.1392,14.2059,13.7982,13.8708,14.0446,13.7168,13.7839,15.0089,14.721,13.6322
new_196132_196212,12.767,12.4896,12.6048,13.3327,13.1361,13.1119,13.1957,13.0594,13.0061,14.4629,13.6235,12.963
BSU01750,12.4952,12.4019,12.4681,12.9209,12.4924,12.4671,12.9398,12.6723,12.5995,13.9011,13.26,12.4702
BSU01760,12.6478,12.6536,12.8727,12.7789,12.6878,12.6209,13.0807,12.8288,12.933,13.989,13.1412,12.7508
BSU01770,12.6395,12.7419,12.8856,12.551,12.2712,12.3763,13.0389,12.7579,12.9045,13.2081,12.3969,11.9396
new_200188_200276,14.0325,13.9804,14.0982,14.5025,14.2515,14.2192,14.6157,14.4314,14.643,14.3281,13.5569,12.8563
BSU01780,13.8051,13.7292,13.704,13.8165,13.6274,13.7333,14.3593,14.2524,14.3513,13.9409,12.9297,12.5931
new_201802_202546_c,9.0633,9.0291,9.2486,10.7806,10.4492,11.0813,9.0131,8.9361,9.0825,9.1262,8.8105,8.8346
BSU01800,9.7544,9.7492,9.8804,11.5994,11.6963,12.032,9.9539,9.8033,9.8162,10.0702,9.3842,9.3457
BSU01810,7.6208,7.8616,7.9631,8.6036,8.5393,8.577,7.855,7.8661,7.9374,7.7278,7.7171,7.6983
BSU01820,7.6931,7.8523,8.026,8.457,8.3315,8.3697,7.9287,7.8908,7.9852,7.6947,7.6732,7.6342
new_204891_204975,7.968,8.0865,8.6622,8.9066,9.0434,8.8988,8.5197,8.2498,8.5397,7.9776,8.0001,7.7206
new_204977_205210,14.2257,14.1286,14.369,13.8439,14.2088,13.799,14.5161,14.4129,14.4154,13.5213,13.3008,12.7686
new_205212_205408,7.0067,7.2261,7.486,8.1328,7.6181,7.5672,10.6924,10.6153,10.524,7.851,7.5834,7.7408
BSU01830,6.794,7.1115,7.2888,7.3697,7.2449,7.0888,10.2162,10.2329,9.881,7.4481,7.9364,8.4409
BSU01845,7.1857,7.4701,7.6183,7.3703,7.3325,7.1714,10.6407,10.6307,10.2053,7.6783,8.2935,8.8508
new_209557_209632,7.5025,7.7927,7.9216,7.7552,7.8959,7.7891,11.4663,11.5246,11.1656,8.0303,8.6708,9.3483
BSU01860,8.2601,8.1709,8.5683,8.2993,8.2582,8.3166,11.921,11.7844,11.4864,8.2236,8.8292,9.5627
BSU01870,8.2709,8.3871,8.613,8.7727,8.6264,8.7128,11.7816,11.6429,11.2359,8.5452,8.9571,9.5127
BSU01880,8.3025,8.4843,8.6527,8.7128,8.702,8.6708,11.25,11.3344,11.0442,8.3184,8.9311,9.3982
new_210947_211412,7.6315,7.6825,8.0333,8.6507,9.0313,9.0193,9.8302,9.99,9.7954,7.6427,8.0276,8.5315
BSU01889,11.9783,11.6697,11.6829,12.3145,12.0556,11.7467,12.2374,12.0668,12.1757,12.4786,12.109,11.4676
new_211769_211858,7.0096,7.1561,7.2962,7.8312,7.1597,7.5224,7.6252,7.8211,8.0549,8.791,8.5008,7.9759
BSU01890,8.4841,8.5105,8.7165,10.2774,9.898,9.7104,7.933,7.7672,8.1726,8.7711,8.6817,8.3362
BSU01900,6.6019,6.9593,7.038,7.3197,7.1881,7.0552,6.9002,6.8575,7.1843,7.3244,7.3553,7.2857
new_213878_213940,15.7904,16.0381,15.9754,15.0869,15.977,16.0658,11.4282,11.208,11.2839,11.6469,10.4542,9.9967
BSU01910,15.9297,16.1012,15.9581,16.0153,15.9212,16.0665,11.1804,10.8299,10.9563,11.1324,10.6229,9.9267
BSU01920,14.3088,14.6278,14.7331,15.3716,15.0443,14.9028,9.6614,9.2379,9.3175,9.3251,8.6458,8.333
BSU01935,14.2584,14.5685,14.7866,15.3791,15.2268,14.8897,9.9681,9.5643,9.6928,9.4557,8.8809,8.5368
BSU01950,13.8878,14.0325,14.1514,14.7928,14.686,14.5542,10.4221,10.205,10.013,10.5678,9.624,9.3701
BSU01960,13.4199,13.7685,13.8259,14.6946,14.236,14.1082,9.989,9.7721,9.9619,10.0843,9.3362,9.2139
BSU01970,13.3496,13.5479,13.7639,14.3423,14.255,13.916,10.094,9.8179,9.8683,10.0125,9.1368,8.9592
BSU01980,13.1655,13.4345,13.7283,14.4068,14.1368,13.8372,9.9142,9.6334,9.8654,9.8689,9.2161,9.0032
new_220033_220103,13.2552,13.7888,13.8548,14.4504,14.2421,13.9149,9.8598,9.5109,9.6748,9.7932,9.1811,8.9178
new_220105_220278,10.9894,11.2423,11.4142,12.6433,12.1211,12.0268,9.9136,9.8202,9.665,10.477,9.8074,9.0834
BSU01990,10.4816,10.798,10.9079,11.9538,11.6836,11.4734,9.2867,9.216,9.0397,9.9579,9.1736,8.7175
BSU02000,10.5853,10.7545,10.9317,11.9614,11.511,11.3946,9.6212,9.4539,9.3684,10.5386,9.6737,9.2763
BSU02010,11.4903,11.5204,11.9548,12.2171,12.0157,11.7335,10.3202,9.9785,10.183,10.8902,10.3407,9.7892
BSU02019,11.2316,11.3541,11.4211,11.3647,11.287,11.0899,11.194,10.9705,11.7037,11.3256,10.9786,10.6334
BSU02030,8.6442,8.5681,8.8359,10.1141,9.8205,9.8098,9.1603,9.0148,9.3298,9.2736,8.7829,8.7049
BSU02040,12.2482,12.2695,12.4412,12.9583,12.7721,12.7971,9.4639,9.2485,9.0988,9.4757,9.0231,8.7243
BSU02050,13.3311,13.3707,13.6377,11.4893,11.2168,11.324,11.8296,11.5041,11.468,13.6763,13.0782,12.371
new_226436_226565,12.3463,12.4305,12.292,13.4376,13.5865,13.0362,11.9188,11.7301,11.554,13.0713,12.4876,11.1087
BSU02060,11.3418,11.4316,11.5792,11.8327,11.6161,10.9948,10.3783,10.1773,10.0995,11.3132,10.6615,10.3135
BSU02070,9.7715,9.2432,8.9263,10.5124,10.8528,11.2082,7.1364,7.1267,7.4591,7.9021,7.8349,7.776
BSU02080,8.8431,8.4269,8.2379,9.6673,9.5926,10.0917,6.8499,6.8979,7.1269,7.3766,7.4288,7.3277
BSU02090,9.2302,9.3277,9.2268,8.1714,8.1263,7.7615,8.0268,7.9378,8.2049,8.0838,8.0201,7.968
BSU02100,8.0592,8.0833,8.0878,9.7779,10.694,9.6241,8.2375,8.4337,10.2923,8.2882,7.945,7.6974
BSU02110,10.8118,10.6172,10.7553,14.713,15.9964,14.774,10.7194,11.0449,13.1014,9.3969,9.0106,8.8464
BSU02120,11.4758,11.4577,11.8776,10.6321,10.6877,10.6679,12.8813,12.8492,12.5072,12.7339,11.9138,11.2492
BSU02130,8.2119,8.5267,8.3972,7.9609,7.7469,7.5791,10.2081,9.6837,9.6949,9.5799,8.9188,8.5529
BSU02140,7.7016,7.9823,8.0166,7.4631,7.177,7.0825,10.2307,9.7933,9.8026,9.7239,8.9314,8.6089
new_234998_235624,8.1054,8.2391,8.4159,7.3453,7.2943,7.306,7.0025,7.0995,7.2751,7.3112,7.3316,7.4492
new_235329_235401_c,7.8154,8.2612,8.115,7.616,7.4033,7.1992,10.5764,10.0695,9.3508,9.938,9.1144,8.3569
new_235403_235489_c,7.8274,8.2647,8.0758,7.6278,7.4112,7.2413,10.4467,9.562,9.5363,9.8637,9.1166,8.1319
BSU02150,8.1815,8.2676,8.3437,8.5884,8.5276,8.5235,7.6586,7.6551,8.0141,7.2645,7.4226,7.4821
BSU02160,9.6451,9.6928,9.8236,9.4524,9.178,9.192,9.6003,9.6353,9.347,11.1195,9.6951,8.8865
BSU02170,8.4738,8.6848,8.7799,8.274,7.9684,7.86,8.7406,8.6671,8.3504,9.9824,8.7512,8.1618
BSU02180,10.8493,10.4665,10.8378,10.4854,10.414,10.3169,11.2402,11.1439,11.6808,9.6684,9.5303,9.3397
new_238449_238569_c,11.3124,11.3534,11.5054,10.9588,10.5774,10.7781,12.0775,11.8697,12.2989,10.03,9.9622,9.5394
new_238571_238643_c,11.6348,11.5657,11.8062,10.9938,10.5977,10.7783,12.3001,12.299,12.5797,10.2865,10.0602,9.6295
BSU02190,11.4337,11.5712,11.7604,10.8566,10.5568,10.5643,12.0496,11.9321,12.3642,10.5387,10.2554,9.848
new_239556_239643_c,10.8263,10.7905,10.862,10.8582,10.6327,10.6004,12.1393,12.2274,11.4234,10.3731,10.3116,9.9244
BSU02200,8.4702,8.5891,8.735,9.211,8.8141,8.7348,9.3819,9.2506,9.0344,9.4686,9.3643,8.9975
BSU02210,8.5156,8.7282,8.9089,9.9879,9.5764,9.5521,8.5653,8.4115,8.7893,9.543,9.1262,8.881
BSU02220,9.2569,9.3353,9.5188,11.0917,10.4891,10.5993,9.06,8.9635,9.0033,10.2307,9.7963,9.4529
BSU02230,11.771,11.8349,12.0159,11.2922,10.8801,11.0486,12.8822,12.5449,12.2911,11.6408,10.7754,10.2711
BSU02240,13.141,12.8504,12.7512,15.234,15.1934,15.6474,11.8478,11.5481,11.5597,12.0185,11.3851,10.9509
BSU02250,12.8914,12.5119,12.35,15.0919,15.1431,15.3478,11.2864,10.9792,10.861,11.6759,11.0891,10.4132
new_246583_246657,11.9089,11.8811,12.1942,13.8379,13.6419,13.6111,12.4439,12.4633,12.2885,14.7413,14.105,13.5094
BSU02260,11.1279,11.0558,11.1851,12.6014,12.1781,12.2602,11.7992,11.4978,11.4867,13.842,12.9968,12.4247
new_247549_247743,11.0061,10.9697,11.2139,12.2314,11.4911,11.6888,11.6169,11.344,11.6041,13.6593,12.9342,12.2807
BSU02270,11.226,11.1121,11.3311,12.3175,11.7372,11.8268,11.6828,11.6122,11.6196,13.4783,12.6392,12.1762
BSU02280,11.2631,11.1068,11.4925,12.4283,11.9006,11.8565,11.5528,11.4215,11.352,13.3986,12.6742,11.9474
BSU02290,10.9609,10.8016,11.03,12.0383,11.4955,11.5285,11.4074,11.2376,11.1328,13.1726,12.5,11.7472
BSU02300,7.7064,7.6639,7.8864,8.7277,8.2052,8.1928,8.0803,7.955,8.1722,9.4963,8.6856,8.6686
BSU02310,12.5941,12.9957,13.0942,11.6989,11.3489,11.2974,9.1002,8.8908,8.8199,10.3585,10.1531,9.672
BSU02320,11.272,11.7728,11.8177,11.2004,10.8411,10.815,9.2981,9.1467,8.8916,9.581,9.2039,8.8154
new_252315_252458,11.0949,11.929,12.0556,11.0656,10.4463,10.7677,9.3167,9.2173,9.1643,9.4754,9.3922,8.8775
BSU02330,12.4856,12.7136,12.7888,12.5721,12.2424,12.2535,12.4293,12.2704,12.2246,13.6721,12.9974,12.4865
BSU02340,9.8183,9.9327,9.7363,9.4175,9.0507,9.0808,7.8935,7.8499,8.0461,9.0734,8.5006,8.3014
BSU02350,10.3087,10.2656,10.4177,7.8796,7.6644,7.6173,11.0644,11.1339,10.2356,10.0751,9.7261,9.4313
BSU02360,10.5789,10.3963,10.5647,7.9184,7.8005,7.7772,11.2258,11.2512,10.3663,10.3601,10.1192,9.7795
new_257545_257726,8.8987,9.196,9.525,8.4355,8.225,8.1487,9.0229,8.736,9.2529,9.1208,9.0253,8.5362
new_257573_257643_c,11.2253,11.3421,11.0518,8.3273,8.2634,8.2418,12.0502,12.1317,10.9317,11.3092,10.8457,10.2148
BSU02370,10.3434,10.308,10.4625,8.9805,8.6908,8.7633,11.0467,10.9777,10.4819,9.5998,9.1839,8.7788
BSU02380,9.2553,9.2947,9.5889,7.9623,7.5698,7.4855,9.8056,9.5785,9.1913,8.2762,7.9753,7.6759
new_258887_259015,11.8758,11.7657,11.967,11.7158,12.2105,11.6892,12.5261,12.5099,12.1537,10.3691,10.0057,9.5546
BSU02390,11.1469,11.1771,11.5124,11.2988,11.3974,11.13,11.8765,11.7963,11.3479,10.2652,9.8991,9.3047
BSU02400,10.5751,10.2559,10.3374,10.013,9.4831,9.6865,12.5471,12.4095,12.0541,11.0604,10.2576,10.0503
new_261536_261647_c,11.4329,11.3233,11.4391,10.9899,10.9332,10.8198,13.481,13.5074,13.295,12.1681,11.8191,10.864
BSU02410,10.1837,10.0747,10.1206,9.8055,9.5984,9.7985,11.4565,11.2883,11.4536,9.2812,8.937,8.7434
BSU02420,6.7949,7.1753,7.2673,6.9707,7.0581,6.6522,6.875,6.9504,7.244,7.045,7.1792,7.2415
BSU02430,6.7147,7.0846,7.1565,6.8111,6.9269,6.5579,6.7984,6.8158,7.0353,6.9939,7.1487,7.2576
BSU02440,8.7069,8.7614,9.0003,7.9549,7.6765,7.6269,9.1169,8.8988,8.9108,10.1033,9.534,9.042
BSU02450,8.9666,9.0093,9.0823,8.8164,8.59,8.4956,9.3437,9.1637,9.0873,10.0261,9.2571,8.8498
new_267772_267889,8.1896,8.4735,8.2793,8.3163,8.3701,8.2557,8.6331,8.4474,8.5697,9.3858,8.819,8.4259
BSU02460,7.3288,7.5895,7.7352,7.5311,7.4183,7.3536,7.7251,7.509,7.5883,8.0735,7.8563,7.6692
BSU02470,7.1821,7.4774,7.581,7.3892,7.3086,7.143,7.4576,7.3935,7.4127,7.8951,7.6848,7.5624
BSU02480,6.8229,7.1788,7.408,7.0002,7.0527,6.7816,7.2205,7.1393,7.2938,7.6924,7.5886,7.5656
BSU02490,6.9876,7.332,7.5128,7.1928,7.1467,6.8823,7.0627,6.9472,7.0658,7.1169,7.1759,7.2502
BSU02500,10.2811,10.1983,10.1838,11.3402,11.0068,11.0341,10.5005,10.2818,10.3948,11.2173,10.6306,9.9445
BSU02510,7.8387,8.1121,8.1188,9.4503,8.953,8.9984,7.8642,7.582,7.6181,8.464,8.1183,7.8167
new_275603_275837,12.2675,12.1918,11.9705,14.809,14.2464,14.4212,11.3434,11.0756,10.4417,13.4832,12.502,11.2474
BSU02520,12.04,11.9261,12.0486,14.5889,14.2508,14.245,11.0441,10.7691,10.6164,13.1766,12.4789,12.0054
BSU_misc_RNA_6,12.6,12.2954,12.4441,14.7682,14.6123,14.5544,12.6404,12.2639,12.6659,13.7407,12.809,12.2438
BSU02530,9.1458,9.3144,9.4864,10.5671,10.0579,10.0428,10.6521,9.6823,10.2004,10.581,10.0309,9.599
BSU02540,8.6078,8.7222,8.8221,10.0784,9.6469,9.5234,9.9539,9.069,9.3483,9.9973,9.2685,8.8542
new_278308_278376,10.3818,10.2703,10.4371,9.6547,9.5007,9.5605,11.7,11.1686,10.5119,9.866,9.1345,8.8189
BSU02550,9.4842,9.5776,9.5295,9.0845,8.7034,8.7886,10.0777,9.9829,9.7251,8.9819,8.4923,8.2848
BSU02560,9.6141,9.603,9.8345,8.8962,8.7327,8.5664,10.1603,9.9088,9.6,8.8947,8.2207,8.1729
BSU02570,9.6298,9.6077,9.778,8.916,8.4698,8.75,10.3663,10.0128,9.8573,9.7981,9.1666,8.9145
new_280556_281740_c,8.2122,8.1322,8.3259,9.2826,11.6515,9.4918,6.919,6.9821,7.4957,7.0777,7.2443,7.3007
BSU02580,9.4128,9.308,9.636,8.684,8.0878,8.3561,9.8636,9.7192,9.7989,9.4583,9.15,9.0372
BSU02590,10.7386,10.4079,10.9235,10.9781,13.1004,11.1812,10.7007,10.8561,12.9894,9.3161,8.4668,8.127
new_282233_283231_c,11.51,11.34,11.91,8.16,7.62,7.45,8.99,8.64,8.65,9.05,8.75,8.07
BSU02600,11.4494,11.0315,10.6691,12.9921,13.0265,13.5013,7.9808,7.8614,7.8262,7.6163,7.5464,7.5949
BSU02610,8.8982,9.0352,9.1503,10.2791,10.1838,10.5037,9.5021,9.2716,9.1378,10.0334,9.193,8.8154
BSU02619,6.6206,7.0267,7.27,7.5517,7.598,7.336,7.0192,7.0551,7.2744,7.3775,7.4562,7.4128
BSU02620,6.8181,7.2095,7.3132,7.4453,7.4406,7.234,7.1132,7.0602,7.2972,7.3707,7.3607,7.376
BSU02630,6.761,7.0842,7.2105,7.2005,7.1663,6.9912,6.9449,7.0028,7.2399,7.18,7.3011,7.3901
new_285988_286047,6.6535,6.9822,7.1924,7.1492,7.0741,6.9342,6.7342,6.9653,7.1153,6.9885,7.2528,7.313
BSU02640,6.6189,7.0256,7.1026,7.0624,6.9794,6.8327,6.711,6.7555,7.1903,6.9637,7.2064,7.2761
BSU02650,10.1274,10.2969,10.1796,10.1757,10.02,10.0453,9.7806,9.5748,9.6273,9.8735,9.2192,8.8706
BSU02660,9.6225,9.7273,9.98,9.2167,9.0422,9.0807,9.3852,9.1415,9.0577,9.6048,9.1694,8.7396
BSU02670,10.8262,10.8803,10.9464,11.8373,11.4316,11.4652,11.0482,10.7404,10.8766,10.8389,10.2402,9.6793
BSU02680,11.1998,11.0272,10.8462,12.7825,12.2921,12.5035,11.5468,11.2465,11.1468,11.4918,10.6065,9.9714
BSU02690,7.9705,8.2169,8.1581,9.2364,8.9423,9.1868,8.1786,8.1061,8.3495,10.5305,9.8347,9.4563
BSU02700,13.7415,13.9333,13.8603,13.5191,13.1134,13.2092,12.8645,12.2778,11.5114,10.7302,10.011,9.2975
new_292874_293464,11.5228,11.5092,11.6949,12.5889,12.4299,12.3893,11.0849,10.7407,10.3355,9.494,9.1514,8.8761
BSU02710,9.608,9.5015,9.247,7.6028,7.5076,7.5597,9.3233,9.1602,9.2227,8.5711,8.1977,7.8299
BSU02720,12.3235,12.4165,12.3751,13.2721,12.995,12.8526,12.7518,12.31,12.172,13.3969,12.6618,12.0147
BSU02730,9.3056,9.2777,9.2404,10.8776,10.6083,10.7459,9.662,9.4123,9.3844,9.9533,9.4234,9.1136
BSU02740,9.6765,9.6638,9.9628,11.4814,11.2427,11.4296,10.3409,10.118,9.9281,10.5718,10.0963,9.6818
BSU02750,8.5378,8.5233,8.6694,8.9405,8.8424,8.8802,9.3811,9.1455,8.9233,9.8968,8.8642,8.8638
BSU02760,8.391,8.5081,8.6127,8.8696,8.6059,8.7673,9.0354,8.8622,8.8371,9.3721,8.7694,8.7014
BSU02770,10.8843,10.9096,10.8644,10.5418,10.3518,10.4944,10.0269,9.9151,9.9201,10.3389,9.7633,9.4753
BSU02780,13.1644,13.2271,12.821,9.4805,9.483,9.624,13.6989,13.4395,13.8222,12.3705,12.0678,11.836
new_300503_300693_c,14.2112,14.2385,14.0256,10.6978,10.5432,10.829,14.8119,14.615,14.2371,13.5016,13.2727,12.3239
BSU02790,9.5723,9.5651,9.7149,8.8462,8.6901,8.7261,9.3144,9.2172,9.2462,9.3769,8.771,8.4817
new_302355_302434,9.4879,9.5933,9.495,8.9236,8.8064,8.5955,9.4921,9.1415,8.8378,9.4032,8.891,8.7949
BSU02800,9.1648,9.288,9.2447,8.3664,8.1951,8.1836,9.7648,9.5353,9.6325,8.8277,8.41,8.3718
new_303797_304377,8.2197,8.4077,8.3152,7.7243,7.5152,7.3202,8.631,8.426,8.6983,7.4359,7.9154,7.9033
BSU02810,9.6062,9.5721,9.5937,10.1188,9.9748,9.8195,10.2503,10.0255,10.0261,11.3091,11.1643,10.696
new_304308_304389_c,10.0944,10.0265,10.1315,10.6418,10.4386,10.3461,10.7769,10.8055,10.9918,12.0068,12.315,11.9675
BSU02820,11.7497,11.5877,11.8808,12.4928,12.2314,12.107,11.6597,11.4354,12.1183,12.6263,12.3813,11.7235
BSU02830,7.9201,8.0725,7.9936,10.3777,12.4796,10.3203,9.4431,9.5116,11.5294,9.4442,8.6433,8.507
BSU02840,7.9024,7.982,8.1001,9.8199,11.7759,9.9375,9.2025,9.4013,11.485,9.225,8.6455,8.4349
BSU02850,9.5231,9.5754,9.6713,8.6535,9.022,8.6985,16.3522,16.3571,15.8679,10.6948,15.8257,15.1214
BSU02860,9.6004,9.4563,9.5903,9.7449,9.1616,9.4696,14.2342,13.9466,13.8555,11.0424,13.652,13.2863
BSU02870,9.6042,9.5392,9.6824,9.7509,9.1221,9.2657,13.7234,13.6701,13.8731,10.7383,13.6354,13.4601
BSU02880,9.0842,9.4074,9.2308,7.8379,7.7454,7.8577,8.592,8.4839,8.7238,7.5668,7.3762,7.4031
new_311859_312061,7.6272,7.8086,7.8139,7.3636,7.3549,7.2576,7.9694,7.9121,8.19,7.7775,8.2348,8.1147
new_312063_312158,15.2598,15.6213,16.0923,13.7506,13.0499,13.4428,14.6572,14.6485,14.8333,15.8707,15.2754,14.9353
BSU02890,14.7173,14.9668,15.187,13.6144,13.039,13.1214,14.3371,14.1962,13.9501,15.2395,14.757,14.1527
BSU02900,14.4527,14.7062,14.6503,13.0108,12.5251,12.5968,13.9039,13.8682,13.7249,14.9288,14.379,13.8309
BSU02910,14.6019,14.8364,14.8962,13.0886,12.6676,12.9599,14.1627,14.0268,13.6625,14.9609,14.4217,13.7261
BSU02920,14.5695,14.7621,14.7813,13.2834,12.7471,12.7597,14.1017,13.9874,13.7735,14.9699,14.3287,13.4144
BSU02930,12.5759,12.8049,12.8959,11.0153,10.6163,10.702,12.457,12.28,12.1353,12.8888,12.2205,11.7344
BSU02940,12.7936,12.9482,13.106,10.9207,10.7096,10.5868,12.4837,12.2267,12.2198,12.8337,12.1352,11.6512
BSU02950,10.9945,11.0324,11.161,12.4546,12.1499,11.9604,12.5592,12.4119,12.2788,12.2389,11.4893,10.7976
BSU02960,6.6682,7.1062,7.1828,7.022,7.0048,6.9205,7.063,7.1092,7.2545,6.9891,7.0581,7.1467
BSU02970,12.0947,11.7481,11.8537,11.766,11.6791,11.6272,11.2372,11.1117,11.6759,10.7714,10.2581,10.3263
BSU02980,14.2334,14.2445,14.3018,13.4979,13.4587,13.4688,14.6461,14.4317,14.5899,15.1745,14.5075,14.0704
BSU02990,14.0561,14.0132,14.0019,13.1512,12.732,13.0269,14.4425,14.2105,14.1538,14.7532,13.9878,13.3117
BSU03000,13.8073,13.7047,13.8519,12.7056,12.4311,12.6799,14.2291,13.8975,14.0037,14.4531,13.689,13.1882
BSU03010,10.9649,11.0407,11.0747,11.7043,12.0003,11.7495,10.5621,10.6765,10.6963,10.1312,9.7791,9.1089
new_325190_325277_c,12.468,12.6089,12.3582,13.227,13.6837,12.5672,12.2692,12.112,12.0645,12.0008,11.3884,9.9211
BSU03020,9.386,9.2712,9.3472,9.6733,9.7426,9.6239,9.6709,9.6143,9.5036,8.163,8.0629,7.8243
BSU03030,9.6679,9.8419,9.8659,9.2957,9.3216,9.0649,9.9994,10.0298,10.5836,8.8384,8.3094,8.1984
new_327480_327617,10.1694,10.0856,10.4204,9.5091,9.4841,9.4355,9.6481,9.7224,9.8404,9.7405,8.8843,8.4477
BSU03040,9.1566,9.3604,9.4392,8.6977,8.3558,8.4942,8.766,8.6024,9.0083,8.4149,8.0505,7.9886
BSU03050,7.5037,13.5337,14.6103,7.9515,8.5875,7.9444,8.5714,8.5366,8.6904,8.7105,8.2348,8.2338
BSU03060,7.2315,8.4405,9.201,7.6651,7.6258,7.1877,8.2141,8.1587,8.2083,8.3417,7.7981,7.7304
